,Word,Weight,POS
775,bahas,2.570494788919897,VB
776,tribun,2.5696592927351287,NN
777,jaya,2.567732240225464,NN
778,wisudawan,2.563535370563959,NN
779,juni,2.561986916943817,NN
780,ikan,2.556532049085219,NN
781,irfan,2.5513751274887406,NN
782,dialog,2.5481181762675145,NN
783,cp,2.546979783125934,NN
784,tua,2.5456487446896547,JJ
785,kronologi,2.5444994093884,NN
786,sumber,2.54105223009599,NN
787,buya,2.5392483684696314,NN
788,banding,2.533708760451512,NN
789,kost,2.5323397478774012,FW
790,kontingen,2.5272747127468658,NN
791,biar,2.527220040554061,FW
792,jum,2.5254583304486498,NN
793,sirajul,2.5193476845292837,VB
794,usia,2.5192928117130875,NN
795,puncak,2.5107299910899945,NN
796,kawan,2.4994006834880382,NN
797,pmi,2.4954910719152044,NN
798,conference,2.4950490536883607,FW
799,lintas,2.4937275811472963,NN
800,forum,2.4915585863027796,NN
801,penuh,2.4870612454027907,JJ
802,ken,2.486834983942071,NN
803,wujud,2.4842421986334506,VB
804,tipu,2.4807363291200586,VB
805,kembara,2.4799749374317037,NN
806,wacana,2.4797143847995153,NN
807,kpd,2.476757470288824,FW
808,komisariat,2.47168860649057,NN
809,bimbing,2.467570608816764,NN
