,Word,POS
1152,terimakasih,NN
1153,izin,NN
1154,siar,JJ
1155,lupa,VB
1156,sunan,NN
1157,kalijaga,NN
1158,cup,NN
1159,xi,NN
1160,laksana,NN
1161,tanggal,NN
1162,januari,NN
1163,multi,NN
1164,purpose,NN
1165,uin,NN
1166,sunan,NN
1167,kalijaga,NN
1168,yogyakarta,CC
1169,lupa,VB
1170,poin,NN
1171,channel,NN
1172,youtube,NN
1173,pramuka,VB
1174,uin,NN
1175,sunan,NN
1176,kalijaga,NN
1177,yogyakarta,NN
1178,ya,NN
1179,kakak,VB
1180,kakak,VB
1181,cakep,NN
1182,manis,NN
1183,hati,VB
1184,syukur,NN
1185,syukur,NN
1186,subscribe,NN
1187,ngepoin,NN
1188,ngga,SC
1189,peka,PRP
1190,yakan,VB
1191,yakan,VB
1192,ikhlas,NN
1193,bakti,NN
1194,bina,NN
1195,abdi,NN
1196,islami,VB
1197,publikasi,NN
1198,kalo,NN
1199,jaman,NN
1200,kampus,NN
1201,uin,NN
1202,sunan,NN
1203,kalijaga,NN
1204,duduk,NN
1205,lingkar,NN
1206,samping,NN
1207,fakultas,NN
1208,kali,NN
1209,aktifitas,NN
1210,kenal,JJ
1211,istilah,NN
1212,jaga,NN
1213,tradisi,NN
1214,mazhab,NN
1215,didik,NN
1216,jogja,NN
1217,hubung,VB
1218,segenap,VB
1219,urus,NN
1220,hmj,NN
1221,bsa,NN
1222,uin,NN
1223,sunan,NN
1224,kalijaga,NN
1225,mohon,NN
1226,pamit,NN
1227,undur,NN
1228,terima,VB
1229,kasih,NN
1230,kpd,FW
1231,yg,FW
1232,dukung,FW
1233,slm,FW
1234,urus,FW
1235,moga,FW
1236,urus,FW
1237,amp,FW
1238,hmjbsauinsuka,VB
1239,bsauinsuka,VB
1240,ithla,NN
1241,journal,FW
1242,update,FW
1243,jurnal,FW
1244,supremasi,NN
1245,hukum,NN
1246,uin,NN
1247,sunan,NN
1248,kalijaga,NN
1249,yogyakarta,NN
1250,link,NN
1251,pontianak,NN
1252,kota,NN
1253,ulama,JJ
1254,terima,VB
1255,konsep,NN
1256,negara,NN
1257,bangsa,NN
1258,teliti,NN
1259,ppim,NN
1260,uin,NN
1261,jakarta,NN
1262,amp,NN
1263,uin,NN
1264,sunan,NN
1265,kalijaga,NN
1266,bilang,NN
1267,uin,NN
1268,sunan,NN
1269,kalijaga,NN
1270,makan,VB
1271,malam,NN
1272,rektor,NN
1273,uin,NN
1274,sunan,NN
1275,kalijaga,NN
1276,prof,NN
1277,yudian,NN
1278,royal,NN
1279,ambarrukmo,NN
1280,yogyakarta,CC
1281,tdk,NN
1282,definisi,NN
1283,ttg,NN
1284,taoisme,NN
1285,dngerin,NN
1286,dosen,NN
1287,uin,NN
1288,sunan,NN
1289,kalijaga,NN
1290,fahruddin,FW
