,content
3009,@atiqaahidris Di kantor admin mah ga asik. Enakan di basecamp unit wkwk
3010,@arief_atmajaya Kalo di kantor mah semua pada bisa 😜
3011,@atiqaahidris Aku juga bisa bokci sih. Tapi ga ada yang se enak di kosan 😔
3012,@atiqaahidris Wkwkwk dasarrrr
3013,@arief_atmajaya Sempat 30 mnt wkwk😋
3014,@atiqaahidris Sempat tidur emang?
3015,@arief_atmajaya Oiya dong
3016,@atiqaahidris Mentang2 kosan sebelah kantor yaaa
3017,"@lidtamazu Pabanyak lah istirahat dik, badan kadipakai lamo"
3018,"""As a student kalian harus punya BIG FAITH; iman kepada Tuhan dan the faith kepada pengetahuan"". 

Penggalan statement inj saya sampaikan ini di saat sesi pengalaman praktis saya mengenai Reputation Management saat di kampus Atmajaya Jakarta sbg professio…https://t.co/wUlYzBkrXd"
3019,@lidtamazu Bapangaan diri ko dik
3020,"I'm at gedung yustinus lantai 14 atmajaya in jakarta, indonesia https://t.co/8Pdr2KOApn"
3021,@ZuAndreas Anak atmajaya bgttt
3022,@abrakdyrn @verenDH Follback dong ketua dugong atmajaya
3023,Seandainya cover mash up sepulang sekolah ada di spotify 😌
3024,@collegemenfess Sodaranya rumah sakit atmajaya
3025,[cm] wdyt about atmajaya jkt?
3026,"@audandanie Belakang atmajaya, di maps ajaaa, ada kok"
3027,"@fahrihassi bikin ssi wiscar cabang UI, Binus, Atmajaya, Trisakti, dll. Fixed laku. wkwkw"
3028,"I'm at gedung yustinus lantai 14 atmajaya in jakarta, indonesia https://t.co/3E3Q1biMg5"
3029,"[cm] Sorry, kalo Atmajaya jkt masi buka pendaftaran nggak ya? pgn masuk sana soalnya. Terimakasih!💖
https://t.co/xl6k8rPEA4"
3030,@pejuangzonk req sakura bebyy dong mind
3031,Insya ALLAH ayahanda.. https://t.co/ssfneDKc1M
3032,Perasaan kemarin main badminton pakai tangan kanan kok yang pegel malah yang kiri -___-
3033,"[ANNIVERSARY 11TH KELUARGA BESAR MAHASISWA DAYAK ATMAJAYA YOGYAKARTA]
Adil Ka' Talino, Bacuramin Ka' Saruga, Basengat Ka' Jubata
SPECIAL ANNIVERSARY OF KBMDA PRESENT 

- Mobile Legend Competition
- PUBG Mobile… https://t.co/rzL8NjYm9f"
3034,"@Mandahollahupp Rupane koyo lee seunggi nek atmajaya yo okeh sakjane. Nik aku seneng, wonge arep nengdi meneh yo? Coba SG ne mas Slamet dipantau."
3035,"Dulu pernah disuruh janjian sama org di Atmajaya Semanggi. Padahal gue udah bilang ada urusan ke bank. Tapi doi maksa. Akhirnya gue dari Kebon Jeruk naik ojol. Pas sampe sana ternyata orangnya udah pulang, mkn ksel. Lg bulan puasa panas2 tak bela2in kesana rasanya pengen nangis."
3036,Olahraga Bersama Polres Tangsel dan Mahasiswa/i Unika Atmajaya. #Futsal #FutsalIndonesia #FutsalUpdate https://t.co/DMdmUq4yWk
3037,"ohh jadi gini sejarahnya atmajaya, keren juga #IndonesiaDamai https://t.co/S7V6L8ibsN"
3038,"ASIAN BRITISH PARLIAMENTARY 2019 YOGYAKARTA

EFL SEMIS
(OG v. OO v. CG v. CO)
- ATMAJAYA 1 v. UGM 1 v. KEIO 1 v. TOKYO 1
- KDS v. UGM 3 v. UNHAS v. UI 1

#abp2019"
3039,@Atmajaya_DW gua udh gk pernah lewat situ lagi wkwkw macet di Depok lama
3040,@yeahmahasiswa atmajaya juga adaa eh :-)
3041,@yeahmahasiswa Atmajaya juga ada tapi lupa merk nya yg jelas disediain face wash 😂😂
3042,@bdgfess Di Atmajaya juga ada kok🤣
3043,ya tuhan yesus ingin sekali ku mengepakan saya di lingkup atmajaya. Tidak hanya di fakultasku
3044,@bdgfess @pepptidoglikan Di Atmajaya Jakarta ada juga kok
3045,@pohlaries @tubirfess Atmajaya semanggi juga banyak kok itu tapi kebanyakan udh gadaa isinya
3046,@tubirfess atmajaya bsd gini juga nih
3047,"Demi keadilan, hrs ada smoking room nya sih.. univ atmajaya ada klo ga salah. Cmiiw https://t.co/Uk08aL8TF1"
3048,@Andy_Atmajaya @mohmahfudmd Seharusnya yg malu itu yg kemaruk...mau digaji tinggi tapi kerja seenak sendiri...kalo org sono udah bunuh diri tuh
3049,Malah ikut2an imbang -_____- https://t.co/vxMo9pGwCn
3050,@kharisfajarr @89janjimanis @ayonaikbiscom asline sing Selega versi MP keren. Body limited sing beredar. sing duwe Atmajaya Trans Pandaan. Tapi sayang kabar terakhir semua unit Atmajaya dilego.. Padahal akeh spesies MP sing limited ng kono.
3051,"Jalin Silaturahmi, Kapolres Tangsel Kunjungi Mahasiswa/i Unika Atmajaya BSD https://t.co/WcoB6TTfus https://t.co/Bl9sAMJcli"
3052,"//; Adisti sekarang udah ganti nama belakang jadi Atmajaya ngikutin nama Yuan...

Nanti kalo saya nikah sama Juan, berarti namanya jadi Nyonya Anggita Harris Utama, disingkat jadi Ny. AHU..

Kayak merek lem😔😔"
3053,TV Prodi Ilmu Komunikasi Unika Atma Jaya Resmi Beroperasi https://t.co/i2CbBJTEuJ #BeritaTerkini #UnikaAtmaJaya #ProdiIlmuKomunikasi #TVAtmaJaya #AtmaJaya #news
3054,"Mau workshop film gratis? 
Mau dapat network berkualitas?
Mau banget ketemu sama anak Atmajaya dan Komunitas Film Jakarta.
Datang!👇 https://t.co/Jq9EHxN2cz"
3055,"[HARI RAYA TAHUN BARU ISLAM 1440 H]

Segenap keluarga besar Fakultas Psikologi UNIKA Atma Jaya mengucapkan Selamat Tahun Baru Islam 1440 Hijriah.

Semoga di tahun yang baru ini, semakin berbesar hati dan hidup di dalam iman serta ibadah terus meningkat. https://t.co/cQI5pKGT21"
3056,Pertandingan Persahabatan Polres Tangsel Kampus Unika Atmajaya - https://t.co/8tqA5sEmHk https://t.co/S4w12EVMtw
3057,"GudPaGi...
SeLaMaTMoRninG...
ALHamduLiLLah...
RiTuaL PaGi diKampunG oRanG (tuGaS NeGaRa). AyoK baRenG2 hiduP SeHaT ALa RaSuLuLLah, JSR BaRenG, SeHaT BaRenG..AamiiN atmajaya_14 @vetaplankton , barakaLLah dok… https://t.co/zpiVmoXsuS"
3058,"@montblancxviii @Atmajaya_DW @withmyglasses_ ini kayaknya papan iklannya ada di depok deh, pernah liat. Mau ke arah jakarta deket patung elang bondol deket bsi"
3059,@hrdbacot Tempat gw rata2 atmajaya :”)
3060,@collegemenfess Atmajaya bsd adaan
3061,@Atmajaya_DW Pusing amat bacanya mesti 3 kali😧
3062,"@PlateJohnny , seorang sarjana ekonomi lulusan Universitas Atmajaya. Pernah menjadi pengusaha pertanian dan ketua mahkamah PKDI. Seorang politisi Nasdem.

Lantas background IT-nya dimana woy? Yg diharapin internet kenceng, lah org ini malah niup issue pembatasan internet."
3063,"Halo sobat TSM!!! 🙌🏻🙌🏻

TSM BORONG JUARA LAGI?!?
Tentu sajaaa! 🤩👏
Lagi, lagi, dan lagi kabar membanggakan datang dari Tim Galeri Investasi yang menjuarai kompetisi di Atmajaya Economic Trading Competition! 💪😆

Juara… https://t.co/g72ZOAVggP"
3064,"Beliau adalah tokoh pendidikan Indonesia mulai sebagai guru pengajar yang sederhana sejak 1952, kemudian dosen IKIP (sekarang Universitas) Negeri Jakarta, dan pernah menjadi ketua dewan penyantun Yayasan Atmajaya Jakarta, suami setia dari ibu Martha Tilaar."
3065,@arief_atmajaya Dalamnyo jurang~
3066,Naik travel dari bandar lampung ke bakauheni serasa naik travel dari padang ke bukittinggi. Lagunya Ipank semua 😔😔
3067,"RaNSuM/BeKaL seLaMa 3 haRi diKampunG oRanG UtK TuGaS NeGaRa..demi...tetaP menJaGa istiQoMaH beR JSR😁
Good FooD FoR Good LiFe and Good Mood atmajaya_14 @zaidulakbar rhosa_liena #jsr #resepjsr @ Takalar, Sulawesi… https://t.co/rVsgJOcZHC"
3068,"ILO menyebut, dari 22 juta penyandang disabilitas di Indonesia, 13 juta di antaranya kesulitan memperoleh pekerjaan yang layak. Bursa kerja khusus disabiltas yang digelar di Atmajaya, Jakarta pun jadi satu tindakan nyata, agar dunia kerja yang inklusif bisa tercipta. #Visixty https://t.co/OKO0ZtmBsP"
3069,@lidtamazu Lah ado trailer nyo tu?
3070,"Pemalak yang Kerap Beraksi di JPO Unika Atmajaya Diringkus Polisi #LANADASIANG #MSTRIFM
https://t.co/dHZIP1aKTr"
3071,"FINALIS LOMBA PIDATO KREATIF KEBANGSAAN TINGKAT NASIONAL Sabtu 2 Nov 2019 mulai pkl 09:00 sd 21:00 di Unika Atma Jaya BSD Tangerang...share info ini kesemua ya ... bnyk hiburan menariknya lho.

#AtmaJaya 
#LombaPidatoKreatifNasional2019 https://t.co/ABTES4oKwX"
3072,@elmrldd psikologi atmajaya paling bagus kl swasta
3073,"Lelaki yang baik adalah lelaki yang bersamaku dan aku merasa tenang..

Dan yang ketika berjauhan, dia membuatku tenang.."
3074,"@Pilar_Ayu Wkwkwkwkwk, wajar sih kak lupa karena tiap foto di buber angkatan dimasukkin “others”. Gw lg ga buka database krna lg jalan k stasiun, tp setau gw:
1. Unpar
2. Trisakti 
3. President 
4. Klabat
5. Yapari
6. Atmajaya
7. Al-Azhar Cairo
8. Malaya"
3075,Himpunan Mahasiswa Prodi Akuntansi Unika Atma Jaya (@hima_atmajaya) terpilih menjadi HIMA terbaik padakongres akuntan muda Indonesia yang diadakan oleh ICAEW Indonesia. https://t.co/FAdhdaHwWA
3076,@TMCPoldaMetro Saya kira kampus atmajaya 😂
3077,"Latar Belakang Pendidikan

• TK Tarakanita 1, Jakarta
• SD Tarakanita 1, Jakarta
• SMP Stella Duce 2, Yogyakarta
• SMA Tarakanita 1, Jakarta
• Universitas Atmajaya Yogyakarta, Arsitektur"
3078,"@RezaArifin_ @priacirebon @atmanug Shani kalo bukan member jeketi, paling skrg di jogja jadi mba mba cina selebgram atmajaya"
3079,"@sorayavioglenna @kopisusv Tidak merasakan student loans, pendebat univ atmajaya justru mengalami debate (and tbdl) loans😭"
3080,"Kawan-kawan @borderrakyat marching dari Atmajaya menuju titik aksi, baru tiba sore hari jelang aksi diakhiri, karena beberapa kali dihalang2i aparat hingga telat

(Bbp massa mahasiswa kampus lain jg sempat adu pendapat dg aparat krn dihalang2i, kampus lain bahkan disamper aparat) https://t.co/xIwVFqMg9v"
3081,"@GrabID Iyes Min.... Kurang Update loh jumlah di Apps dengan actual nya... 😭😭😭

Udah gitu ada yang masih tutup pulak...

Padahal kan ngen coba banget!! 😪😪

Pagi masih tutup juga yang Di Coffee Shop... Terus Atmajaya udah di jagain... FX charger Rusak... 🙄🙄🙄 https://t.co/xp5a6JjfUA"
3082,Allah bersama orang-orang yang memudahkan urusan orang lain.
3083,"LOMBA PIDATO KREATIF NASIONAL ""START-X"" SCIENCE, TECHNOLOGY, AND ART EXHIBITION
2 NOV 2019 DI UNIV. ATMAJAYA BSD
START 09:00 sd 21:00 WIB
(UNTUK UMUM &amp; GRATIS)

#ATMAJAYABSD
#EVENTBSD
#LOMBAPIDATOKREATIFNASIONAL https://t.co/frqIZtbcgW"
3084,"@PsdFauzanw @anebukanteroris @as_boediono Wah senang mendengarnya, Anak saya juga alumni Atmajaya lulus 2003. Senang bertemu dengan Jogyakarta. Nanti kalau pulang Kampung saya kabari diJogya juga ada mbak @y03_n4n4 yang sering menyapa saya"
3085,@asboediono_ @anebukanteroris @as_boediono Saya asli dari Bantul Romo. Kuliah di Atmajaya Jogja. Baik romo insyaAllah.
3086,"[HARI SUMPAH PEMUDA]
.
Segenap keluarga besar Fakultas Psikologi UNIKA Atma Jaya mengucapkan Selamat Hari Sumpah Pemuda.
.
Kobarkan selalu semangat juang pemuda bangsa 'tuk masa depan Indonesia yang lebih baik.
.
""Beri aku 10 pemuda, niscaya akan kuguncangkan dunia"" - Soekarno https://t.co/57ynrB3blW"
3087,@andreasbayudarm @kucengjawa @vreynalto wah ceto peka lur.. lulusan S2 atmajaya e.. nek neng kampus di kon jeluk kak..
3088,Boleh lah boleh lah https://t.co/NFjKgIJw1N
3089,@RizanFauzi Gue dlu di atmajaya 😂 sering lewat itu apart. Dlu jaman gue si blm ada tu apart. Tapi si mbak2nya dari awal k apart itu kan katanya aurahnya udh aneh tu?? Dirimu di jogja?
3090,"@7davidharun Mamakku tadi cerita si johnny ini dulu anak ekonomi atmajaya, muridnya papaku. katanya tinggal di kampus dan kuliahnya ga lulus2 tapi dia jago bisnis makanya sekarang tajir melintir. 🙂"
3091,@MauCepetKaya Apa tida ada niatan mau undang ak ke atmajaya
3092,@bill_fortan @windaul ya karena pts katolik muahal2 harganya 😅 atmajaya dan parahyangan itu pts yang bagus dan gak kaleng2. yg hrd pahamlah. tapi ya itu biaya per semesternya 😅😅😅😅
3093,@JVLEHA @gorenganjahat Knapa ga kuliah aja di atmajaya.. Di kampus di luar kampus sama aja..
3094,@tuhkanjatoh @bill_fortan @windaul Loh atmajaya dan parahyangan termasuk bagus. Cuma yah muahalll broo.. dan klo universitas kan gak bisa seketat kaya sd - sma.
3095,Seru juga nih threadnya 👍👍 https://t.co/uoJVdhujUy
3096,"@RinduIstiqomah Cobain susu kambing teh, semoga cocok dan cepat sehat kembali"
3097,https://t.co/DcEaD23ot8 @ Unika Atmajaya Cisauk Tangerang https://t.co/DdwRt1Anoj
3098,Di set 1 padahal udah tepok jidat liat main jojo yang kebanyakan error. Kayaknya sengaja biar ngabisin stamina viktor sambil main defense. Dan hasilnya memang luar biasa. https://t.co/3ce5fdKjyE
3099,@Atmajaya_DW Nah kan
3100,Nah gini dong https://t.co/uf6Qavp4XF
3101,"Atmajaya yogyakarta : ng... kita sumbangin pajak yg besar aja deh biar kalian sejahtera seperti kita. Capek ngurusin orang banyak, ngurusin orang kewer satu aja pusing :( https://t.co/BKodopF45p"
3102,@Atmajaya_DW Paaaaaanteeeeesaan
3103,"@Atmajaya_DW Org lg nyindir udah malem, malah kepastian wkwkw blm dipastiin yak"
3104,@Atmajaya_DW Jamber nih nakk
3105,@Atmajaya_DW Figuran dan pemeran utama😆
3106,"@Atmajaya_DW tp emg tim dohwa sih drpada namju, dohwa baikkk"
3107,"Lur @JogjaUpdate @Jogja24Jam besok ada Parade Marching Band 51 kontingen se-Indonesia di Jln. Malioboro mulai pukul 13.00
Monggo nonton~
Utk Jogja sendiri ada MB UGM, MB Atmajaya, MB CDB UNY, dll.
Siap-siap macet, kalau mau nonton datang sebelum jam 12 biar dapet parkir. https://t.co/c2LCOL1UAT"
3108,Atmajaya terdiam melihat ini https://t.co/ZLBMEmTE7l
3109,@Atmajaya_DW Tunggu ya YGfam pulih lagi nih wkwk
3110,@muthiazzira Salah map. Harusnya diblock
3111,@Atmajaya_DW Gw kira pintu alfa
3112,"@rlthingy Uii, atmajaya"
3113,@Atmajaya_DW anak angkot jay wkwk
3114,"@Atmajaya_DW iyaa bener banget tuh wkwkw , cuma kalo ada yang ngeselin juga gua apalin"
3115,"@Atmajaya_DW wkwkw ya kalo udh sering kesana mah pasti di apalin Jay , gua juga sering kok gitu"
3116,#atmajaya jogjakarta https://t.co/AwfPrCxbK8
3117,"ROYAL CIBOGO CISAUK

Letaknya di Cisauk Bsd dan bisa tembus ke Kampus Atmajaya BSD. 
Lokasi strategis, Hanya terdapat 18 Unit. READY STOCK

🔸5 Menit ke Stasiun Cisauk
🔸10 Menit ke Pasar Modern Intermoda
🔸13 Menit ke… https://t.co/JE3mdjh9Iq"
3118,"#TrijayaGoesToCampus @mnctrijayafm
Siang ini ada di Univ Atmajaya Jakarta
Kuy guys, boleh merapat disana https://t.co/J3ppZpnVg3"
3119,@Atmajaya_DW Tapi orang emang rada rada sih jay. Apalagi di atm yg jelas jelas ada kata kata ditarik dari dalem mereka malah dorong dong😶
3120,@Atmajaya_DW Lah iya? Super m?
3121,"@stceey skripsi udah selese kok masi ngampus sich, canggih juga sistem wifinya i suka. atmajaya ftw"
3122,@Erwindonessia @BadmintonTalk Upn / Atmajaya? 😁
3123,"Yes, edisi ke-3 ini @thinkpolicyid colab dgn @asumsico &amp; Atmajaya Institute of Public Policy (thx to @edbertgani *hormat*). Host-nya tentu saja tidak lain Mas @pangeransiahaan. Pesertanya ga hanya publik &amp; anggota Thipol, tp jg ada bbrp anggota DPR RI usia muda 😎 #Rute"
3124,"Kampus doang atmajaya tapi gk bisa beli parfume, bau bet ajg"
3125,Kuliah senin-sabtu. Aku cinta atmajaya ku;)
3126,"The most popular property in BSD City *_(SKY HOUSE BSD+)_*

*Super prime Location*
(menyatu dgn Mall). Dkt dgn kampus Prasetya Mulia &amp; Atmajaya. Dkt dgn HQ Apple Indonesia seluas 25 hektar.

*Mengapa Sky House… https://t.co/8Bp8tivWAn"
3127,"@ShoutOut3Sub || Soejosoemarno, Dimitri, Wijaya, Atmajaya, Ariatedja? Saya hanya tahu itu."
3128,"Profil almamater S1 menteri :

UGM : 6 orang
UI : 3 
ITB : 3
Undip : 2

UII : 1
Atmajaya Jkt : 1
USU : 1
Unhas : 1
IPB : 1
IKIP Malang : 1
IKIP : 1
Udayana : 1

Moestopo : 1
Satyagama : 1
STIE Swadaya : 1

😍😍"
3129,yg besok ke atmajaya gamau ketemuan sm mba @ladazaa apa?
3130,@Atmajaya_DW Anjing wkwkw
3131,@pangeransiahaan Atmajaya ada satu!
3132,"MIE PALEMBANG AFUY, PORSI BANYAK HARGA MERAKYAT 🤩🤩
.
hello cah Mangan semuanya!! Kali ini mbk min makan Mie Palembang afuy yg udah banyak cabang nya di jogja, nah Kali ini nyobain yg Di belakang atmajaya, Babarsari.… https://t.co/VoP0n0JrzY"
3133,Boleh lahhh https://t.co/REm9tPOboT
3134,@edwinrzky atmajaya lik
3135,"Konser Pamit MB Atmajaya Yogyakarta
#kbmby #mbatmajaya @ Akademi Angkatan Udara Yogyakarta https://t.co/zs5sm0tuBc"
3136,"MudaH2N IstiQoMaH...AamiiN #jsr #resepjsr makasiH ust. Dok @zaidulakbar makasih kak rhosa_liena, ayo hiduP seHat atmajaya_14 @vetaplankton dhannycs @ Kantor Bupati Bulukumba https://t.co/xx1pRDHwuE"
3137,"@Harnis275 Bukan, di mercu buana. Di atmajaya sayangnya gak ada program magister yg linear sama jurusanku dulu 😫"
3138,@PedagangAyam88 @_rizkipurnama_ @ariieeee_ @MafiaWasit Uin yo nang sleman atmajaya sadhar...sek di kota ki widyamayaram akprin..uad...sarkem
3139,@pelitikus_ @cembreee @kampret_puitis @SimpleM81378523 Si sopir pribadi Atmajaya yg juga dulunya kerja ama kuncoro.. 🤔
3140,@pelitikus_ @cembreee @kampret_puitis @SimpleM81378523 Ini akan menjadi trilogy kalau tokoh ceritanya orang yg sama dan berkesinambungan. Dan sepertinya ia. Dan sy duga janur Ireng adalah kisah awal bermula nya prahara keluarga Atmajaya dgn Kuncoro. Karena inilah tokoh tokoh yg diceritakan si Sri dlm sewudino.
3141,@aghataaptr @kampret_puitis @pelitikus_ @cembreee @Turayzzz @ahappyvirusno1 @SimpleM81378523 Tapi yg diceritakan si sewu dino adalah prahara keluarga kuncoro dgn atmajaya.. Dan pastinya kedua keluarga ini ada hubungan dekat sebelumnya
3142,@FOODFESS2 Kaya dimsum yg dijual depan atmajaya
3143,@kampret_puitis @pelitikus_ @cembreee @Turayzzz @ahappyvirusno1 @SimpleM81378523 Janur Irenk mungkin akan jd pembuka kisah prahara keluarga atmajaya dgn Kuncoro. Sedangkan Lemah Layat kisah kehidupan Atmajaya atau Kuncoro sbg pemilik lemah layat sblm peristiwa sewu dino.
3144,Pertama kali debut tanding basket kulyah lgsg ketemu atmajaya wkwkwkwkwkwkwkwkkwkwkwkwkwkwkkwk
3145,Aku banget.. https://t.co/xwG8zckQUz
3146,@withgyou Atmajaya jogja
3147,"@collegemenfess UBM, Atmajaya, Esgul, UP, Untar, Unas, Uhamka, Moestopo, Gundar, dll"
3148,@collegemenfess Atmajaya nder
3149,"Kenalan sama kampus @UnikaAtmaJaya yuk!

Sobat OSC, mau kuliah di UNIKA Atmajaya gratis sampe lulus? 😱 Yuk daftar di https://t.co/cdlQItslWz

Retweet dan Tag teman kalian yg mau kuliah gratis di UNIKA Atmajaya yuk! :) https://t.co/O5l69ZYpIh"
3150,"[cm] maaf2 ni yang kemarin ngeremehin Binus ga bagus2 amat,lebih mahal dan berkualitas uph&amp;atmajaya, anak Binus inter northumbria mau lewat https://t.co/Gj6rNJRblF"
3151,"Iyes..makanya saya yg harusnya ke pluit malah ke atmajaya buat ngadem,ngademin badan Sama mata https://t.co/iAYmiV6LZI"
3152,"@Gerindra @ganjarpranowo @EmilDardak @psi_id 24.Menteri Pendidikan Dasar &amp; Menengah : K.H. Haedar Nashir
Wakil Menteri : J. Kriatiadi (pengamat politik dari CSIS &amp; dosen Atmajaya)
25.  Menteri Pemuda &amp; Olah Raga : Agus Harimurti Yudhoyono (beneran gak Mas @AgusYudhoyono?)
Wakil Menteri: M. Arief Rosyid"
3153,@collegemenfess atmajaya jkt &amp; petra sby ketawa melihat ini
3154,@gie_nakayah8 Gak.. Itu jadi2an dibuat manusia
3155,"Dijual jas almamater atmajaya, asli masih kinclong ga pernah dipake. Alesan dijual, gajadi kuliah disini. https://t.co/Y5IhRngbIm"
3156,"[cm] disini ada yang anak univ atmajaya jakarta ga? Kalo ada rep ya gw mau tanya tanya
Thanks"
3157,Lama2 coach MD jadi anak indie akibat kebanyakan ngopi pas Indonesian final 🤣🤣 https://t.co/h9XnHzSEDj
3158,Udah 4 tahun aku begini.. Malmingnya rebahan aja https://t.co/sKLacRluYG
3159,@MOEZHA__ Ini beneran @gie_nakayah8 😢😢😢
3160,16.26 Arus lalin di Traffic Light Atmajaya Pluit Jakut terpantau ramai lancar RT @TMCPoldaMetro
3161,"https://t.co/edoYH3bFn3

ni yg mau denger aku kasi linknya. terima kasih ya buat semua yg terlibat! 💕💕💕

song writer: me &amp; dio sergio
music arr: dio sergio
voc: me, gina sonia, claudy varnandia
gitar: ogi atmajaya
bass: yabes hulu
keys: grace trisyana
drum: adventius andi"
3162,"@Atmajaya_DW HAHAHA. Jay, jgn di perjelas. 🙂"
3163,[cm] ada yg tau ga program unggulan di atmajaya apa?
3164,"@Atmajaya_DW ketemu lagi nihh, semoga aja collab https://t.co/Jz8PmbfdGt"
3165,"2. Akademisi Universitas Atmajaya, Daniel Yusmic menilai penerbitan Peraturan Pemerintah Pengganti Undang-Undang Komisi Pemberantasan Korupsi (Perppu KPK) belum perlu diterbitkan. #PerppuKPKTidakPerlu"
3166,@edcfess Atmajaya nder
3167,@arief_atmajaya wkwkwkw iyaa jg bg😅
3168,"Dalam kesempatan ini, Pimpinan KPK juga meresmikan KPK Corner di Perpustakaan ULM - Banjarmasin. 

KPK Corner ULM ini adalah corner ke 3 di Indonesia, setelah Univ Negeri Padang dan Univ Atmajaya Yogya. https://t.co/BhoSP1cCWh"
3169,ini mah anak atmajaya @hwanori https://t.co/dBVP4hrMgV
3170,aduh bingung kan gua di suruh milih kampus swasta huhu mau univ parahyangan apa atmajaya ya pusyang
3171,Bisa-bisanya diprank sama Malik Atmajaya. 🙂🙂
3172,@gie_nakayah8 Tapi gak tau harganya
3173,@Dewie_Atmajaya Iya e. Bagus klo gelap itu
3174,"Eits tunggu dulu, REVLON SALE UP TO 60%❗️💰🎊

Bukan hanya ada makeup class loh! Kalian bisa ikut belanja produk Revlon dengan harga terjangkau,  termasuk untuk teman-teman yang belum bisa mengikuti acara. Booth Revlon berada di lantai G kampus III Atma Jaya BSD"
3175,"Bagi teman-teman yang juga ingin ikut make up class tapi belum sempat daftar, masih tersedia  pendaftaran OTS saat registrasi dimulai. HANYA TERSISA 6 SLOT!"
3176,"[REVLON BIG SALE AT STAMP MAKE UP CLASS 2019]

TODAY! STAMP Makeup Class 2019 ""Day To Night Look""🎉
Bagi yang telah mendaftar, silahkan langsung datang ke ruang AG 202b. Registrasi dimulai pukul 14.30"
3177,Keren ya buat gadis2 kita ne @gie_nakayah8 https://t.co/rZnS1YUqnQ
3178,"@Dft_Petrux Keren tu kak.. Kira2 berapa ya ?
Buat anak gadisku 😁"
3179,"@GASetiapHarii Universitas Atmajaya

#MahasiswaKawalJokowi"
3180,"Libur cuma satu hari tapi harus ngatur ke atmajaya, kampus, ama ketemu orang...mancing mania emang.."
3181,"MANUSIA DAN KEBUDAYAAN. Sebuah esei tentang manusia. Ernst Cassirer. Seri Filsafat Atmajaya: 6. Penerbit PT Gramedia, 1990. Rp55.000,-. Kondisi: baik. Hal.: 368. Ukuran: 14 x 20,5 cm.
.

#manusiadankebudayaan… https://t.co/I1HRBS9PeY"
3182,"Minum teh? Bangun budaya dan tradisi barunya #bincangteh, #atmajaya, #tradisibaruminumteh https://t.co/7tUcRz6XNW"
3183,"I'm at gedung yustinus lantai 14 atmajaya in jakarta, indonesia https://t.co/6Ab2qQ2NW5"
3184,"@Umar_anharr Lho, acarane atmajaya kowe mbiyen nonton to? Wkwk aku yo neng ngarep lho ning kok raweruh ahhahaha"
3185,@yysany Berarti sany juga kan wkwkwk
3186,Nau'dzubillahimindzalik.. Mau videonya susah @gie_nakayah8 https://t.co/u5NU8CfIbs
3187,@syaini_muhammad Maafkan diriku
3188,"makasih sudah mampir, sudah mengisi pagi, mohon maaf ada salah kata, ibarat pepatah bilang kalau ada sumur diladang bolehkah kita menumpang mandi, kalau ada kesempatan, boleh lah kita bertemu lagi,
sukses terus mas bagas https://t.co/lcQDbRG3QM"
3189,@Bagasadian tapi 😩
3190,@arief_atmajaya merenungi dan galau akan masa depan ya bg :')
3191,@yysany Iyaa apalagi udah kelas 3 wkwkwkw
3192,@arief_atmajaya ketahuan yg sering merenung waktu sma hehehe
3193,"Prajurit Yonzipur 9 Kostrad Ukir Prestasi Pada Event Atmajaya Run 2019
https://t.co/mBg9yWt4Z7
@pendivif1_k  #tni #tniad #Kostrad #Cakra #penkostrad #sahabatcakra #lebihaktifdanlebihkreatifuntukkostrad #TNIADMengabdiDanMembangunBersamaRakyat https://t.co/llPrbgPN2A"
3194,@yysany Tempat merenung terbaik saat masih di smansa ini 😅
3195,@AREAJULID 👍😥💟 Aditya Atmajaya dan 45 lainnya
3196,"@BgawanKusuma @electrocyute @IKorleko @horeamneuleu Mahasiswa sudah out dan mengungsi di atmajaya tapi apa, masih ditembakkin , begitupun diplamerah jakarta"
3197,@Atmajaya_DW Nah yg kedua kayanyamah
3198,"Barter Kolpri FK AtmaJaya.
DM for More Info"
3199,@Annisa_AFR_13 wkwk sabar ingat kata jkt 48 : Usaha keras itu tak akan mengkhianati
3200,@banditnegara @TheJombloSlayer @bdgfess Halah lagu lama kemarin juga ada narasi kayak gitu di Jogja padahal kost2an yg dimaksud ada disekitar Atmajaya UKDW
3201,"@Annisa_AFR_13 annisa galau terus tweetnya akhir"" ini hehe😁"
3202,"[cm] ada yg kuliah di Jurusan Teknik Sipil Atmajaya Jogja gak ? Mau minta bantuan nih, lagi butuh banget buat skripsi"
3203,"I'm at gedung yustinus lantai 14 atmajaya in jakarta, indonesia https://t.co/8Pbbh5XtH0"
3204,"@yaudahdeh29 @AshmaMrw Aku Atmajaya yo, waton wae"
3205,k mulia  mahasiswi atmajaya   nyepong  smk   probolinggo  mahasiswi ngentot dengan pacar bulunya lebat  mahasiswi minum dulu sebelum ml ayu kintamani  bini orang designer bj  bini semok power director https://t.co/fmDQpasxz2 1938060199
3206,"@KatolikG @MuhammadiyinGL @NUgarislucu TK Taman Putra
SD Yayasan Marsudirini
SMP Yayasan Pangudi Luhur
SMA Serikat Yesuit
Kuliah Yayasan Atmajaya

Manteb ga?"
3207,telkom mburi atmajaya lemot kalah karo telkom pn
