,Word,POS
944,tuh,FW
945,gausah,FW
946,goblok,FW
947,natural,FW
948,gt,FW
949,coy,FW
950,yg,FW
951,ngelanggar,FW
952,ham,NN
953,aja,NN
954,kubu,NN
955,lo,NNP
956,moga,SC
957,hasil,NN
958,muas,JJ
959,lepas,VB
960,hectic,X
961,ndak,NEG
962,ajak,VB
963,begoknya,RB
964,banget,NN
965,bunuh,VB
966,tembak,VB
967,mahasiswa,NN
968,atmajaya,NN
969,prabowo,NN
970,yordania,NN
971,nama,NN
972,jagal,VB
973,ham,NN
974,si,NN
975,jendral,NN
976,bintang,NN
977,yu,NN
978,hastag,FW
979,trending,FW
980,pake,FW
981,wkwk,FW
982,pas,NN
983,tim,NN
984,ssb,NN
985,semen,NN
986,padang,NN
987,latih,VB
988,weliansyah,NN
989,salah,JJ
990,latih,VB
991,visi,NN
992,main,IN
993,bola,NN
994,yg,FW
995,sgt,FW
996,happy,FW
997,day,FW
998,and,FW
999,happy,FW
1000,cake,FW
1001,day,FW
1002,coach,FW
1003,gw,NN
1004,bareng,NN
1005,lari,VB
1006,atmajaya,NN
1007,ama,NN
1008,anak,NN
1009,liqo,NN
1010,yg,NN
1011,gabung,VB
1012,kammi,NN
1013,aksi,NN
1014,kejar,VB
1015,ama,NN
1016,pam,NN
1017,swakarsa,NN
1018,cikal,JJ
1019,fpi,VB
1020,yg,NN
1021,bawa,VB
1022,bambu,NN
1023,runcing,FW
1024,yg,FW
1025,ga,NN
1026,gen,NN
1027,bunuh,VB
1028,org,NNP
1029,dw,FW
1030,thanks,FW
1031,info,FW
1032,ud,FW
1033,ganti,FW
1034,diamond,FW
1035,hehe,FW
1036,daredevil,FW
1037,the,FW
1038,best,FW
1039,wkwkwkwk,FW
1040,ragu,NN
1041,titans,FW
1042,takut,FW
1043,blunder,FW
1044,pas,FW
1045,udah,FW
1046,episode,FW
1047,titans,FW
1048,saing,FW
1049,serial,FW
1050,arrow,FW
1051,verse,FW
1052,bagus,JJ
1053,yg,NN
1054,perintah,NN
1055,tembak,VB
1056,mati,VB
1057,yun,NN
1058,hap,VB
1059,mahasiswa,NN
1060,univ,NN
1061,atmajaya,NN
1062,univ,NN
1063,atmajaya,NN
1064,jl,NN
1065,semanggi,NN
1066,harto,FW
1067,out,FW
1068,prabowo,FW
1069,tdk,FW
1070,indonesia,NN
1071,yg,NN
1072,perintah,NN
1073,dalang,NN
1074,menteri,NN
1075,si,NN
1076,mukidi,NN
1077,yu,NN
1078,grusa,NN
1079,grusu,NN
1080,jurkamnya,NN
1081,operasi,NN
1082,plastik,NN
1083,bilang,NN
1084,dikroyok,VB
1085,anak,NN
1086,unika,SC
1087,atmajaya,VB
1088,ya,NN
1089,nasduk,NN
1090,atmajaya,PRP
1091,panggil,VB
1092,kampus,NN
1093,semanggi,NN
1094,lulus,FW
1095,feb,FW
1096,uaj,FW
1097,mari,FW
1098,kampus,FW
1099,tgl,FW
1100,feb,FW
1101,reuni,FW
1102,akbar,FW
1103,feb,FW
1104,unika,SC
1105,atma,VB
1106,jaya,NN
1107,jakarta,NN
1108,daftar,NN
1109,beli,VB
1110,kaos,NN
1111,reuni,NN
1112,mari,NN
1113,nostalgia,NN
1114,kampus,NN
1115,cinta,VB
1116,ikafebgames,NN
1117,atmajaya,PRP
1118,dw,FW
1119,maling,FW
1120,ayam,FW
1121,ekonomi,NN
