,Word,POS
1224,fe,FW
1225,uajy,FW
1226,selamat,JJ
1227,siang,NN
1228,jadwal,NN
1229,sidang,NN
1230,prodi,NN
1231,manajemen,NN
1232,ya,NN
1233,terimakasih,MD
1234,selamat,JJ
1235,segenap,VB
1236,civitas,NN
1237,akademika,SC
1238,universitas,NN
1239,atma,NN
1240,jaya,NN
1241,yogyakarta,NN
1242,rabu,NN
1243,januari,NN
1244,giat,NN
1245,jalan,NN
1246,sleman,NN
1247,utara,NN
1248,dkt,FW
1249,upn,FW
1250,ykpn,FW
1251,uajy,FW
1252,dkk,FW
1253,nih,FW
1254,kmu,FW
1255,ti,VB
1256,news,NN
1257,halo,NN
1258,sobat,NN
1259,ti,NN
1260,ti,NN
1261,news,NN
1262,januari,NN
1263,hadir,VB
1264,tanggal,NN
1265,lupa,NN
1266,perhati,VB
1267,ya,NN
1268,project,FW
1269,kominfo,FW
1270,hmti,FW
1271,uajy,FW
1272,mudadinamisberintegritas,NN
1273,info,NN
1274,oa,NN
1275,line,FW
1276,hmti,FW
1277,info,FW
1278,oa,FW
1279,line,FW
1280,hmti,FW
1281,uajy,FW
1282,laku,FW
1283,ganti,FW
1284,akun,FW
1285,mohon,FW
1286,oa,FW
1287,line,FW
1288,id,FW
1289,klik,NN
1290,link,NN
1291,terima,VB
1292,kasih,MD
1293,terkejoed,FW
1294,sangadd,FW
1295,si,VB
1296,anak,NN
1297,fe,FW
1298,uajy,FW
1299,kirain,FW
1300,anak,NN
1301,fh,JJ
1302,happy,FW
1303,new,FW
1304,year,FW
1305,from,FW
1306,mahasiswa,FW
1307,kkn,FW
1308,mahasiswakkn,FW
1309,kknuajy,FW
1310,uajy,FW
1311,mahasiswauajy,FW
1312,nglipar,FW
1313,flare,FW
1314,fireworks,FW
1315,newyear,FW
1316,welcome,FW
1317,happynewyear,FW
1318,happy,FW
1319,nglipar,FW
1320,untung,VB
1321,foto,NN
1322,gelap,JJ
1323,tulis,VB
1324,quotes,NN
1325,hidup,NN
1326,calon,NN
1327,ketua,NN
1328,bem,FW
1329,fh,FW
1330,uajy,FW
1331,nomor,FW
1332,urut,FW
1333,kalender,NN
1334,januari,NN
1335,asa,NN
1336,kalender,NN
1337,januari,NN
1338,bantu,NN
1339,tanggal,NN
1340,tanggal,NN
1341,kuliah,NN
1342,keep,FW
1343,fighting,FW
1344,segenap,VB
1345,keluarga,NN
1346,himaforka,NN
1347,selamat,JJ
1348,teman,NN
1349,teman,NN
1350,moga,SC
1351,kati,VB
1352,berkat,NN
1353,limpah,NN
1354,pribadi,NN
1355,fighting,FW
1356,kalender,NN
1357,januari,NN
1358,ganti,NN
1359,resolusi,NN
1360,ganti,NN
1361,wujud,VB
1362,resolusi,NN
1363,januari,NN
1364,penuh,JJ
1365,semangat,RB
1366,lupa,VB
1367,tanggal,NN
1368,tanggal,NN
1369,ya,NN
1370,asa,NN
1371,yaa,NN
1372,teman,NN
1373,teman,NN
1374,pasuk,VB
1375,moga,NN
1376,kemarin,NN
1377,selamat,JJ
1378,nikmat,NN
1379,libur,VB
1380,amp,NN
1381,huni,NN
1382,legalitas,NN
1383,lengkap,VB
1384,amp,NN
1385,kpr,NN
1386,menit,NN
1387,kampus,NN
1388,uii,NN
1389,menit,NN
1390,kampus,FW
1391,ugm,FW
1392,menit,FW
1393,kampus,FW
1394,usd,FW
1395,uajy,FW
1396,bandara,NN
1397,adisucipto,NN
1398,menit,NN
1399,tuju,VB
1400,stasiun,CD
1401,tugu,NN
1402,type,NN
1403,gentan,NN
1404,jl,NN
1405,kaliurang,NN
1406,km,NN
1407,jogja,NN
1408,info,NN
1409,klik,NN
1410,maulid,FW
1411,nabi,FW
1412,muhammad,FW
1413,saw,FW
1414,februari,FW
1415,wib,FW
1416,student,FW
1417,lounge,FW
1418,kampus,FW
1419,uajy,FW
1420,pojok,NN
1421,diskusi,NN
1422,kamis,NN
1423,februari,NN
1424,wib,NN
1425,ruang,NN
1426,fh,FW
1427,uajy,FW
1428,misa,NN
1429,jumat,NN
1430,maret,FW
1431,wib,FW
1432,auditorium,FW
1433,kampus,FW
1434,uajy,FW
1435,tamu,NN
1436,nih,NN
1437,tetangga,NN
1438,kampus,FW
1439,uajy,FW
1440,kunjung,FW
1441,bawa,FW
1442,event,FW
1443,comminfest,FW
1444,besok,FW
1445,jam,FW
1446,lab,FW
1447,pr,FW
1448,yuk,FW
1449,gaskeunn,FW
1450,anak,NN
1451,uajy,FW
1452,klo,FW
1453,fotocopy,FW
1454,dmn,FW
1455,sih,FW
1456,susah,VB
1457,banget,NN
1458,nyari,NN
1459,fcan,NN
1460,daerah,NN
1461,babarsari,VB
1462,info,NN
1463,from,NN
1464,ivan,NN
1465,ongkos,NN
1466,politik,NN
1467,mahal,JJ
1468,korupsi,NN
1469,yuk,NN
1470,ketemu,VB
1471,diskusi,NN
1472,bareng,NN
1473,pekalonganproaktif,JJ
1474,pojokdiskusi,NN
1475,komutasifhuajy,FW
1476,uajy,FW
1477,info,NN
1478,from,NN
1479,aurahmadhani,VB
1480,haloo,NN
1481,sobat,NN
1482,dulur,NN
1483,bahu,VB
1484,salam,NN
1485,budaya,NN
1486,teater,NN
1487,lilin,NN
1488,hibur,NN
1489,lapen,NN
1490,kali,NN
1491,tampil,JJ
1492,info,NN
1493,from,NN
1494,aurahmadhani,VB
1495,salam,NN
1496,budaya,NN
1497,kabar,NN
1498,budaya,NN
1499,smirnop,NN
1500,studi,NN
1501,mini,NN
1502,rumor,NN
1503,olah,NN
1504,pikir,VB
1505,kali,NN
1506,mbak,VB
1507,lilin,NN
1508,ajak,NN
1509,kenal,JJ
1510,info,FW
1511,from,FW
1512,uajy,FW
1513,halo,FW
1514,teman,NN
1515,teman,NN
1516,kasih,NN
1517,tuhan,NN
1518,asa,NN
1519,ganti,NN
1520,lupa,VB
1521,syukur,NN
