,Word,POS
1081,masuk,VB
1082,yg,NN
1083,yaak,NN
1084,ngowahahaha,NN
1085,jokowinyatakeranya,RB
1086,raditya,NN
1087,ugm,NN
1088,fak,NN
1089,teknik,NN
1090,uny,FW
1091,yg,FW
1092,jual,VB
1093,keranjang,NN
1094,beli,VB
1095,th,FW
1096,yg,FW
1097,ukur,FW
1098,tp,FW
1099,kepake,FW
1100,banget,FW
1101,wadah,FW
1102,baju,FW
1103,kotor,FW
1104,awet,FW
1105,mas,VB
1106,ngapain,IN
1107,jogja,NN
1108,btw,FW
1109,welcome,FW
1110,to,FW
1111,jogja,NN
1112,mas,NN
1113,kuliah,NN
1114,mba,NN
1115,ugm,NN
1116,ya,NN
1117,mas,NN
1118,mba,NN
1119,kiraain,IN
1120,ugm,NN
1121,berpartisifasi,NN
1122,giat,NN
1123,mas,JJ
1124,yallah,NN
1125,ugm,FW
1126,no,FW
1127,merinding,FW
1128,huhu,FW
1129,kesana,WH
1130,damai,JJ
1131,disaksiin,NN
1132,rektor,NN
1133,ugm,NN
1134,ga,NN
1135,ugm,NN
1136,aduh,VB
1137,berat,NN
1138,lho,NN
1139,min,NN
1140,kalo,NN
1141,damain,IN
1142,kuliah,NN
1143,ugm,NN
1144,ugm,NN
1145,tugas,NN
1146,min,NN
1147,raditya,NN
1148,hallo,NN
1149,mas,NN
1150,sharing,NN
1151,jam,NN
1152,situ,SC
1153,harga,NN
1154,dagang,NN
1155,ancer,NN
1156,lokasi,NN
1157,krn,NN
1158,familiar,CD
1159,dg,NND
1160,daerah,NN
1161,ugm,NN
1162,raditya,NN
1163,kakek,NN
1164,kakek,NN
1165,tuna,NN
1166,netra,NN
1167,jual,VB
1168,keset,FW
1169,fk,FW
1170,ugm,FW
1171,ugm,NN
1172,makan,VB
1173,wadauuuww,FW
1174,coba,FW
1175,puter,FW
1176,kampus,FW
1177,mar,FW
1178,jg,FW
1179,liat,NN
1180,kali,NN
1181,neduh,VB
1182,malam,NN
1183,pos,NN
1184,kampling,FW
1185,yg,FW
1186,timur,NN
1187,warungmakan,VB
1188,ngudirezeky,FW
1189,teknik,FW
1190,ugm,FW
1191,selamat,JJ
1192,junita,PRP
1193,solin,VB
1194,agronomi,NN
1195,stephanus,JJ
1196,satria,NN
1197,wira,NN
1198,waskitha,NN
1199,kimia,NN
1200,putra,NN
1201,makmur,NN
1202,boangmanalu,CC
1203,kimia,NN
1204,vidiskiu,NN
1205,fortino,NN
1206,kurniawan,NN
1207,iup,FW
