,Word,POS
1241,kabar,FW
1242,umy,FW
1243,tp,FW
1244,muhammadiyah,FW
1245,umy,FW
1246,jual,VB
1247,gedung,NN
1248,ibrahim,NN
1249,aja,NN
1250,gimana,SC
1251,umy,FW
1252,jual,FW
1253,sporto,FW
1254,assalamu,NN
1255,alaikum,NN
1256,numpang,NN
1257,mohon,NN
1258,kenan,NN
1259,barangkali,NN
1260,saudara,NN
1261,putra,NN
1262,kerabat,NN
1263,yg,NN
1264,minat,NN
1265,mahasiswa,NN
1266,umy,FW
1267,beasiswa,NN
1268,umy,FW
1269,yogyakarta,CC
1270,belah,NN
1271,timur,NN
1272,kamus,FW
1273,umy,FW
1274,kak,FW
1275,deket,FW
1276,javamart,FW
1277,resto,FW
1278,cafe,FW
1279,taliabu,FW
1280,indotim,FW
1281,jl,FW
1282,garuda,NN
1283,gatak,NN
1284,tamantirto,NN
1285,kasihan,NN
1286,bantul,VB
1287,daerah,NN
1288,istimewa,NN
1289,yogyakarta,CC
1290,taro,NN
1291,hasil,NN
1292,ekstrak,NN
1293,talas,JJ
1294,ubi,VB
1295,dipoplerkan,VB
1296,negara,NN
1297,taiwan,NN
1298,manis,NN
1299,khas,VB
1300,soft,FW
1301,yummy,FW
1302,naknyothaitea,NN
1303,thaitea,NN
1304,jogja,NN
1305,yogyakarta,NN
1306,ugm,FW
1307,uad,FW
1308,uii,FW
1309,umy,FW
1310,uty,FW
1311,uny,FW
1312,uinsuka,VB
1313,indonesia,NN
1314,jogjadrink,NN
1315,minumanjogja,NN
1316,jogjaistimewa,NN
1317,fh,FW
1318,umy,FW
1319,nih,FW
1320,adminnya,FW
1321,wkwkw,FW
1322,umy,FW
1323,gak,FW
1324,masuk,VB
1325,kahn,NN
1326,najjiah,NN
1327,sedekah,NN
1328,al,NN
1329,fatihah,NN
1330,mie,NN
1331,lepas,VB
1332,solat,NN
1333,doa,NN
1334,ye,NN
1335,allah,NN
1336,sayang,NN
1337,ayah,NN
1338,umy,FW
1339,cah,FW
1340,faham,FW
1341,umy,FW
1342,even,FW
1343,aisya,X
1344,nu,NN
1345,pindah,JJ
1346,muhammadiyah,NN
1347,gara,NN
1348,gara,NN
1349,sekolah,NN
1350,umm,FW
1351,ums,FW
1352,umy,FW
1353,umy,FW
1354,hmm,FW
1355,paparazi,VB
1356,takut,JJ
1357,takut,VB
1358,pas,NN
1359,pake,NN
1360,gak,NN
1361,darah,NN
1362,karna,NN
1363,perawan,NN
1364,pas,NN
1365,pake,NN
1366,darah,NN
1367,segar,JJ
1368,udah,JJ
1369,dag,FW
1370,dig,FW
1371,dug,FW
1372,jeger,FW
1373,eh,FW
1374,darah,NN
1375,kang,NN
1376,ojek,NN
1377,guys,NN
1378,cari,VB
1379,duit,NN
1380,tanam,CD
1381,benang,NN
1382,ya,NN
1383,tanam,CD
1384,benih,NN
1385,prsesi,NN
1386,wajah,NN
1387,ngeden,NN
1388,pup,NN
1389,ajah,NN
1390,selfie,FW
1391,biar,FW
