,content
1451,temen ketrima akuntansi atma tp ngk dibolehin ortu krn dipapua byk sadhar ngk ambil akuntansi aja temen gemes bego bego
1452,serius nih sadhar wkwkwk
1453,sadhar wkwk ayo dab ben gayeng nek dewe dikiro jomblo mengko
1454,pustaka sadhar kayak kudu sua
1455,selatan via gotix sedia monggo
1456,tae kucing sibuk kalo lu prioritas sibuk lu didahuluin kalo chat lu centang abu tp keliar online it means mundur alon alon mas km sadhar ya
1457,piye
1458,jogja ubah zaman kuliah jalan rumah uny makan menit rumah sadhar butuh menit
1459,terminal concat jl affandi gejayan sampe sadhar mrican uny panti rapih seberang kopma ugm portable fakultas biologi ugm normal sardjito dst
1460,lawan jingle sadhar kuy
1461,sadhar baciro lupa outlet dimanaa
1462,sadhar semangat tim teror musuh
1463,ken sempol tur dimsum sadhar waffle sokonandi
1464,beli dimsum deket kampus sadhar jogja rame banget org yg ngantri stallnya nyata hahaha fess
1465,sesuk iki away psim main home ono ambil alih pucuk nek kowe suporter kudune ngerti kudu piye
1466,tolong ajg mo masuk sadhar aja gmau
1467,ono dimsum udah deket kampus sadhar
1468,ngeliat maba sadhar nyanyi nari insadha senang gitu muka ngebayangin muka pas semester sampe ntar mas riang gembira
1469,sadhar iya gak sih
1470,oralah deb koe ret to wonge ki sadhar narima sek koe bahagia gampang
1471,sadhar ojo nggo konser
1472,abis kampus sadhar iseng kos huhu kangen banget ken kos bareng bed time talks main bareng freya anjing goldennya kos antem ketawa sampe pagi movie marathon malem huft
1473,iyaaa sadhar nih hehehe
1474,yhn ha nggih les mas
1475,sadhar tenan ojo nganti coret teh eman eman stadione apik megah sayang nek ana coret ane
1476,ayo jaga bareng ojo corat coret ojo rusak ojo buang sampah sembarang
1477,sampeyan prodi pgsd ya mbak
1478,dukacita mas
1479,eh ngajadi dah anak sadhar
1480,wahh anak sadhar yaaa
1481,gaspol bdg zek makan pancake jogja nama deket sadhar
1482,lekas mond
1483,terimakasih aydk
1484,emang sih yg kaya gitu cuman daerah situ deket atma jaya sadhar sih
1485,halo laskar mataram harap menang
1486,kos nerima anak sadhar yg muslim minggu pagi cewek kost jemput ibadah gereja kotabaru tetangga ngiranya kumpul kebo yg cewek nginep kos sampe mo digrebek udah negur ibukku
1487,kulonuwun bli ijin bangga
1488,rewang ning mbali nganggo duit kuliah tolong main hati
1489,trauma kereta degerin lagu liat awan touring pantai njogja tidur dikos liat jendela makan bakso nonton konser masuk rs condongcatur paing umy tumini kampus sadhar dll fak th kecimpung
1490,anak sadhar gt yak wkakwkakwk
1491,cm ken masuk sadhar udah daftar ulang umy nyesel
1492,sadhar wes to mas wkwk
1493,sadhar mrican kak mksdnyaaa kampus lapang sepak bola ituuu gak tau avail maps tau kaga wkwkwk
1494,sadhar mrican kak mksdnyaaa kampus lapang sepak bola ituuu
1495,sadhar mrican kak mksdnyaaa kampus lapang sepak bola ituuu
1496,sadhar sing mbalang endi aing miwiti endi sing entuk denda kene hadeh
1497,knpsih yg enak deket sadhar bgt atuh
1498,btw sadhar sadar sadhar kampus
1499,pintu utara sadhar kampus sadhar help ak ken
1500,sadhar mah jajan enak ga siii
1501,siomay batagor ena jogja nama siomay batagor sinchan pintu utara sadhar duh batagor enaaaaaa bgt bgt fess
1502,lupa klo kkn sadhar ni kampus rame bgt
1503,fakultas ku kampus yg kampus gausah heran fay sadhar kampus
1504,rujak eskrim maga angkring jl bantul angkring njero kraton bakmie jawa bejo bakmie jawa klinik gading geprek sadhar penyet concat tongseng ganjur sop ayam jl glagahsari deket xtsquare lotis yg mantep sambel buah seger
1505,sadhar wkwk siapp ndan see you
1506,ratau mung pis
1507,selamat ber awayday kawan jaga nama jogja psim
1508,sadhar ndan ratau ngajari nakal
1509,titip rencang sadhar ndan ojo dijak nakal
1510,jopkep anak sadar sadhar
1511,sastra sadhar
1512,gumam knp dl ga ambl akuntansi sadhar azka wisuda
1513,inisiasi sadhar sry for asking tho
1514,le kios cilik cerak sadhar kui yo neng kono ra wani tuku babi mergo trauma masakan bal
1515,lengkap tuh gejayan seberang sadhar persis sa lengkap yg murah wkwk
1516,inget akseyna bbrp btw korban bgt temen sma ngiranya temenku temenku kuliah sadhar smg cpt slesai
1517,abis susah eee jelasinnya hahahaha yaudah yg gampang pake sadhar
1518,kampus sadhar
1519,lho sutingnya parkir sadhar
1520,balai bahasa kuliah sadhar ambil matkul
1521,sadhar kek bagus nder tetangga
1522,sadhar ya kak maaf gatauuu
1523,suru masuk youtube fanfest trs mas nya ngomong sadhar
1524,kosan khei deket sadhar kampus gak
1525,sadhar gk ngecewain sih kalo bikin acara bazar maah
1526,sih kalo sadhar ya degdegan praktikum diliatin asisten sensasi
1527,bakor ugm sasindo sadhar
1528,sadhar
1529,sadhar temenku blng dobel
1530,yg dr indonesia tuh bener anak bem sadhar pho mbak senior alumni fkip pd penasaran wkt tunjukin mohon info
1531,irfan oo iki laju cabang sadhar sik mbok omongke wing cepet yo sik mbangun
1532,cm anak sadhar
1533,mergo sadhar sopo
1534,sadhar ndak soalna lotse teyus
1535,sadhar ilang
1536,gejayanmemanggil jemputuny september besok jamput mahasiswa uny yg mageran jalur kmpus uny kokean mager soale kmpus lai
1537,fyi titik demo populer jogja km tugu jogja bunderan ugm ama uny ga demo gejayan tp krn aksi lintas kampus leaderless pilih lokasi jd masuk akal krn titik ugm uny uin sadhar amp ukdw
1538,yg dr indo ketua bem sadhar nih
1539,kiw anak sadhar gamau ketemu kampus gt
1540,sasing sadhar
1541,didik biologi univ sadhar
1542,sadhar angkring gino
1543,sadhar demo
1544,saran cilok enak ugm uny sadhar fess
1545,rencana bangun sma ngurus validasi sadhar ngajar bikin materi realita turu demo biar gak malesan
1546,sadhar tu cuman jurus sejarah po
1547,rilek rilek penak mbak ra ning ugm ra melu mumet ngrasakke negoro wing pas nyusul aksi ning gejayan au liwat sadhar rasane ayem rilek puenak ora spaneng loss gak rewel
1548,kuliah sadhar bikin sadar tau presiden mahasiswa nya ga sadar
1549,sadhar salah kompak amp kuat jogja toleransi kental inisiasi lulus kesan pas jam kuliah bareng shalat jum at dosen mahasiswa muslim kelas nilai tangan
1550,sch sadhar bulat wkwk
1551,sadhar humoris niko miris hati
1552,gimana dapet kuota kelas korea sadhar
1553,teman nor eh wkwk kl jajan ku kitar ugm uny sadhar atma uin uad uii ha serame dn varian semarang banding dgn smg ya
1554,maksud mahasiswa sadhar kampus
1555,ga ga ga sadhar aja tau gitu umy uii gitu ya hiks
1556,lapangane sadhar isih kinyis kinyis cc
1557,ngipi cah sadhar mas
1558,sadhar ra nduwe dhuwit
1559,fucboi wirobrajan sadhar
1560,temenku cantik banget liat tau kalo mahasiswa sadhar paing
1561,sadhar ra pethuk
1562,ugm en yeeeeeee demo yuuuuukkk uny yaaaaaa bu demo ge em yaaaa sadhar halaman rumah belah teriak ikuuuuuttttt
1563,sadhar aamiin maturnuwun mas ku bm sadhar
1564,moody tau gak tanggap salah rektor univ sadhar
1565,signnya anak anak atma sadhar kemaren
1566,amikom sugeng tanggap warsa mas mas bm amikom mulia nggih
1567,min mahasiswa sadhar ya haaahahahaaaaahahahh ngakuuuuuy
1568,jalan kuliah sadhar emang gak dukung giat kemarin
1569,anak sadhar pribumi
1570,bus ambek uph iku seng cuan sadhar bodo seng pntg biji apik
1571,sadhar raoleh melu ro rektore
1572,erm fh kak trs gejayan dri ugm deketnya toko merah kampus sadhar
1573,teh poci deket sadhar laris bangett
1574,abi cuk ngapain lu bawa foto auditorium sadhar jancuk koe cuk mikir
1575,alfa ndelok toke rame yo mesti cah sadhar ra melu
1576,ra sio sio iki kuliah neng sadhar
1577,laksono yg baris sadhar ga dapet
1578,elpak sadhar put deket bgt titik aksi nyaa
1579,sadhar
1580,salah sadhar pilih putus aksi kampus dukung aksi anak sadhar salut teman yg td aksi suara aspirasi kritisi kondisi negara next
1581,sadhar masuk kah
1582,liat berita aksi demo jogja trus liat putus sadhar atma menghimbau buar mahasiswa nggak demo sentuh ya haha
1583,tuku penyet karo tuku hp nokia hehe jaman kuliah neng sadhar
1584,gatau aja gmna wkwkwkwk kali aja sadhar org dalem ga pake aksi an wkwkwkwk
1585,elpak sadhar aja tarik kalo aksi kayak lu cari gw warnet
1586,gejayanmemangil massa sadhar tuju titik pusat aksi moses gejayan tunggu massa bunderan ugm uin aksi demo tertib damai sesuai yg harap panggil
1587,gejayanmemangil gejayan panggil terima panggil mu jam siang sampe sadhar massa mahasiswa kumpul orasi aksi gejayan panggil titik kumpul sadhar bunderan ugm an uin
1588,sadhar masuk tv ciyee
1589,td kelas kosong nongkinya plaza uny ngeliat yg anak sadhar
1590,sadhar nyata
1591,sadhar atma ukdw akakom ga tampil kui we kampus gede ndahebo koyo stikom sekolah ilmu komunikasi wetan amplaz trimo garap tugas dasar jurnalistik saka wakil walikotane
1592,mu tiwas enten ngarep sadhar lha sepi sepi wae ealah
1593,kaya deket sadhar sih
1594,ntar kalo napa nyari lindung kampus sadhar awas aja
1595,nga malioboro panggil pa janti panggil concat panggil knp hrs gejayan ohh krn dkt uny ma ugm sadhar ma uajy kmps jg oh ok
1596,yg sadhar long march nyanyi teriak turun yg diturunin sip deh
1597,sadhar kak
1598,pecel cak warno demang jajan sadhar mir rumput lupa nama warung mi home made gitu
1599,wkwk udh gitu yg sadhar pake baju item gapanas
1600,yg tarik mhs nya univ non swasta jg surat resmi tarik mhs nya ras aja lu dasar coba main sadhar biar ngerti beda engga ras biar pikir luas engga cupet
1601,sabda kutip ktab suci mas nya anak sadhar reply an gin ayo langsung ketemu realino biar jatuh ga debat kusir tweeter gimana
1602,vespa tua taksir teman les inggris parkir sadhar layu iman temu
1603,emmm ndak peka bilang suka sadhar haduh pusing
1604,ruwet sadhar katolik klo realino tuh sambang nasional prihatin kalo agama yg tau ajar juang sosial tarik mundur mahasiswa
1605,ruwet tabu sih ngomongin agama katolik anti kritik debat ajar sadhar yg anut yesus kristus terap realita sosial emang salah jebak paham yg konservatif buka
1606,ugm sadhar ukdw stikes panti rapih ga mahasiswa tagar mahasiswa gerak
1607,gejayan seru tuju btw dri rektorat bem kampus jg tdk mahasiswa putus yg waras sadhar btw
1608,tamburin mendiang moses gatutkaca beliau tdk tembak bang tp temu kondisi luka parah krn aniaya berat kampus sadhar jl yg persis kampus sadhar samping hotel jogja plaza kmudian dganti nama kenang tragedi tsb
1609,lalin gejayan utara tutup selatan sadhar persis
1610,kingjaennie iyesh bener titik kumpul bunderan ugm sadhar uin
1611,enak mlipir geprek buk rum deket sadhar dirty chicks paduqa
1612,jauuh appreciate statementnya uii sadhar kait gejayan panggil
1613,whaw nunggu deket sadhar
1614,opo tenan kui cah sadhar po ming massa sik kumpul ning sadhar
1615,warung texas samping sadhar buka min
1616,sadhar protelon uin bunderan le parkir neng sekolah sekitare padal semester njur siswa ne kepekso pulang bajinguk
1617,gejayan nama ruas jalan jogja duluuu unjuk korban mahasiswa univ sanata dharma moses gatutkaca nama abadi jalan samping univ sadhar
1618,sadhar ngasih surat edar institusi libat aksi
1619,mahasiswa uin kumpul titik aksi titik kumpul uin sadhar ugm gejayanmemanggil
1620,tau mahasiswa sadhar tdk aksi demo ya sik cmiiw
1621,kampus sadhar rame
1622,sadhar wes tarik ra melu demo tetep wedi raiso bal ngko wkwkwkwk
1623,ngampus karna kos kampus gejayan milih jl mataram jaga ga kena macet eh jalan mahasiswa beralmet upn arah gejayan kek kumpul sadhar gitu doang asa rem
1624,kui cah sadhar wol yo lumrah
1625,iki contoh lulus sadhar sing pinterrr
1626,sadhar nggak ayem tentrem ayem tentrem ayem trentrem
1627,anak ugm uny sadhar uin upn demo gejayanmemanggil anak mercubuana jual kopi es teh ajaa biar ringan antri burjo mahasiswa kasi nti aa burjo engga sanggup ngelayani
1628,ugm atma jaya uny sadhar ukdw panti rapih rilis surat terang aksi gejayanmemanggil moses
1629,nek kui seru dr rektorat dog nek sing sadhar iku dr pres bem nya
1630,kalo rencana bem sadhar batal seru ya mun
1631,titik kumpul yg kampus sadhar tu
1632,hahahhahahha sadhar sadhar tunggu tikung aja ya
1633,dhani gak sadhar univ ngeluarin kek gt
1634,salut univ sadhar yg agenda manusia manusia ngak
1635,kalo lwt ringroad sih jalan aman aja jln gejayan yg ujung arah congcat liat aman temen sadhar blg kelas pagi udh dikosongin takut kaya
1636,sadar ga klo sadhar
1637,joss sadhar ra lok
1638,sadhar njut ugm uty nih
1639,udah partisipasi rektor tbtb ngeluarin surat sadhar gaboleh gejayanmemanggil bem narik bem ugm narik hadeh semangat kawan ku maaf kecut takut do mositidakpercaya saatnyapeoplepower
1640,tp idola sadhar
1641,tulung jogja beib piye kabare sadhar ra gelem melu demo mbuh liyane
1642,zanari ngarep sadhar prtigaan colombo prtigaan uin lur
1643,gera duluan suara kampus sadhar ajar alam kena nama kampus korban jiwa
1644,sadhar tarik ugm udah ngeluarin nyata hayoo kampus yg udah ngeluarin surat edar
1645,demo gejayamemanggil dipanggilgejayan nama orang mahasiswi sadhar yg lulus margaretha vania makan dab supri bakso lezat mrican salah titik kumpul demo karna super laper demo
1646,putra jam jam pulang karyawan uny ugm sadhar amp atma jam segitu gejayan jemput anak bayi day care moga tertib amp aman
1647,loh ra pikir ku podo sadhar ning ya ra lulus seko kono ngono loh
1648,piye iki massa ne wes kumpul piro cc korlap kampus sadhar gejayanmemanggil
1649,sadhar narik ugm narik gejayan calling declined gejayanmemanggil
1650,mesti sadhar lg ketar tir iki nek rusuh lha gedunge anyar ng pinggir dal
1651,semalem kumpul bem dgn kampus jg beringin soekarno kompleks sadhar tp bem sadhar undur bikin nyata tulis
1652,dhani sedih sikap sadhar yg sadhar kasih masuk utk aksi yg laku demo ya gk genting kek gin loh
1653,sadhar yo ora mbak
1654,sikap sadhar
1655,ken mas kobis sadhar sih gur
1656,wadoooo ngapa ni si sadhar titik temu haha
1657,bener sih mbak poster titik kumpul ngga paham kaji teknis lapang gimana kaget aja edar bem sadhar tsb
1658,dhani kampus kali sih kecewa sadhar
1659,sadhar pagi yg ruwet udah sepi
1660,kampus anak sy sodaranya sadhar babarsari anjur mhsw turun jalan
1661,bunderan ugm uin gerbang sadhar rencana titik kumpul
1662,faiza sadhar mba pagi kosong
1663,sadhar uts suruh ajar mahasiswa
1664,cm anak sadhar aksi ga
1665,dadi raiso proof garap sadhar anarkis ya bro sis gejayanmemanggil
1666,lha yo sadhar wkwk tp wes mangkat
1667,lha memble gak mutu blas ki sadhar takut kuasa
1668,ga lur aksi aksi dewe sadhar ga peduli gejayanmemanggil
1669,lha ijin nang polisi depok timur ki sing kon ngurus sadhar je ealah
1670,anak fh atma ama sadhar kepleset uda nyampe gejayan
1671,texas aja gak tanyain anak sadhar mozes
1672,zq usir rektor konsolidasi sadhar
1673,kampus situ uny uajy sadhar
1674,kudune cah sadhar luweh paham sak almet ro beliau og wkwkw
1675,anak sadhar demo
1676,sadhar libur wkwk pantek takut anjir
1677,oalah anak sadhar wkwk untung besok gak acara yg haha
1678,ab jogja lokasi aksi janggal kali aksi mahasiswa sll laku bunderan ugm gedung dprd kl demo mnyebar mk titik gejayan mjd titik dgn dr uny sadhar atma waspada hiden agenda nuansa sara
1679,oh kirain tp sadhar jarang bener an demo gin tumben aja nama
1680,pas sma ketilang trus nggak mending mlipir sadhar kalo nggak rri
1681,kalo farmasi sadhar udah akreditasi nder pancasila kalo ga salah
1682,yujiem yuaiai yuaien sadhar dll
1683,kaget aja sadhar ajak demo hahhahahhahhaa besok tu bolak rumah eyang lo cah
1684,terima kasih bu vita sadhar gejayan hihihihih
1685,sadhar wkwk
1686,enten sadhar
1687,gejayanmemanggil maksud suruh kuliah sadhar yaaaa
1688,anak sadhar gejayanmemanggil patuh omong presiden bemmu bikin malu civitas suara anarkis provokasi karna oknum yg tunggang acara
1689,kalo ga salah jalan belah kampus dinamain moses gatotkaca ga sih mahasiswa sadhar yg gugur demo mei
1690,demo mahasiswa jogja gejayan mahasiswa uny ugm sadhar upn uin demo yuuk ramai semangatsss amikom jual es tes aja yuk gak jual cilok lariiss gejayanmemanggil
1691,moga gejayanmemanggil lancar uin ugm sadhar dll bangga ketar tir btw kali excited bgt gera kayak gak terjun langsung
1692,aksi gejayan mbak bey tuntut presiden dpr kait isu kpk karhutla dll mahasiswa ugm sadhar uin
1693,yok yok ugm ato sadhar
1694,ayok anak sadhar bareng takut ga temeb
1695,ayok mahasiswa sadhar gejayan kedip aja nyampe gejayanmemanggil
1696,sadhar dudu pinokio sing majo trooos ora mundur mundur
1697,cimol kentang sadhar bumbune micin tok ya gusti ga kuat
1698,semalem jga mimpi klo mas crush ngajak main emg lg rindu bgt ya tp gimana doi milik org laen woi sadhar
1699,sampe skrang yg sadhar msh rameee tp smakin selatan smakin sepiii si ono
1700,ooooohhhh ono tu yg sadhar pantes kayak familier sempet pas hits yg sadhar beli abis abis lupa wkwkwk
1701,si ono dimsum sadhar ituu yg sampe uantri uantriiii dr sblom puasa kykna abis lebaran deh mlebarkan sayap si pasar condro cm situ aja sm klo event
1702,sadhar vie tp bln kekny panti rapih minggu
1703,tp km mampir sadhar
1704,larang sadhar
1705,seko minggir tekan sadhar
1706,untung acara nya ngaret anak cowok kantin sadhar panik panik tuh jalan plaza uny nyata si berti ngikutin gue liat pas gue nyebrang diikutin anjay ngakak
1707,aing nanya berti toko warung audit driya karya sadhar bego bet gua emang sebrang nya tuh plaza uny
1708,tinggal pasangke sadhar uwis
1709,david ooh kakak suka gombalin cewek sadhar wkwk
1710,david heran deh cewek digombalin cewek sadhar hmmm
1711,awan is news ma jis sadhar sector ka zikr he kam krne walay mzdoru bche mera pass govt scl ma parhne ate jb kam bnd hota tu walden bchun ko scl bejhna bnd kr detay pocket money dus rupay bchane ki khatr ar copy pencil khrch bchane ki khatar
1712,apik aftermovie sadhar
1713,sadhar ngemil paing
1714,komen anak sadhar wkwk
1715,hening sobat sadhar mekatronika ngajak ngopi
1716,jalan stadion notabene jalan utama tutup arah sadhar jalur utama orang lewatin iya sih jalan jalan alternatif jalan mobil ketemu nggak mepet banget po
1717,true love never interested in other girls find better men for lifepartner officialharkiranjeetsingh h khalsa college gurusar sadhar
1718,inget jaman sma ngegodain guru anak magang sadhar atma
1719,agendain tp ngajak mecin sadhar ya
1720,nax sadhar tah mba
1721,gantung kota kayakny mahal coba cri yg dkat kampus area kampus paing jam tpi mesti pakai ktm sadhar stiper tpi area kampus tu yg murah krna pasar mahasiswa
1722,sadhar kampus jual donat gula
1723,sadhar siii
1724,ken sadhar aja
1725,kalo gratis ak kulyah sadhar jg hehehehw
1726,mesakkw ciwi sadhar karo atma
1727,mrican coba el deret jajan sadhar
1728,daerah jajan gerobak deket sadhar fan seberang panti rapih deket burjo deket ciao gelato yg arah baciro
1729,kocheeng sadhar nya mari
1730,cari perhati ciwi sadhar biar
1731,alhamdulillah mitiii gilsss kamoeehh sadhar
1732,sejati ayam geprek geprek abis olesin sambel ayam geprek kw klo yg ori yg geprek bareng sambelnya ayam geprek bae purwokerto ayam geprek yg deket sadhar
1733,amikom sadhar upn uny ust ayo dab rembuk grup hehe
1734,amikom sadhar upn uny ust silah manteman
1735,ohhh beda sadhar
1736,infone sih lor sanata sadhar mas kulo nggih barusan tau cobi cek mawon
1737,lapang sadhar apik lho saiki
1738,sesuk nggo nggone sadhar yo
1739,owalah stembayo tuh utara sadhar to tau debritto tetangga gapernah situ
1740,sadhar upn uny ust agenda jaa dab
1741,amikom upn uny ust setujaa
1742,amikom upn sadhar uny ust lebi kumpul lg aja wkw
1743,atma tetangga engga temenku sadhar wkwkwkw
1744,amikom upn sadhar uny ust open dab banner cek sek yaa ketok ketlingsut
1745,upn sadhar uny ust dab kalo nggak salah foto pas ssa gatau sek ngopeni trs
1746,tio ciu sadhar sih lur enak banget
1747,upn amikom uny ust yo lali sing ngopeni
1748,upn amikom sadhar uny ust engga dab gatau
1749,kentang amp cimol sadhar cimolnya lg abis enak bangettttt
1750,sadhar mas manajemen sesumbar suporter duyun duyun stadion nyata
1751,wkwkw anak sadhar ato atma
1752,yg njenengan manajemen jgn sesumbar kena liga ekspektasi suporter manajemen fokus benah yg klub
1753,oiya sadhar wakakakak jago hysys
1754,upacara pitra yajna ngaben dusun karang agung bal sadhar foto luhsuasri lokasi bal sadhar way kanan lampung lampung semestalampung wisatalampung infolampung
1755,keluarga semangat juang
1756,sadhar semangat
1757,pikir mas
1758,sadhar nak do mangkel wajar
1759,mpun kentekan nik
1760,sadhar lemes mbalas ambyar
1761,loh pas ht balas
1762,ayo konco konco gek ndang sadhar
1763,sadhar hahaha
1764,mancingi cewek nek kui mas
1765,maba mahasiswa bangkot
1766,sadhar emang sok ngono nek mas ridam ki pancing wae kolame wkwkw
1767,mas
1768,sadhar fst teknik mesin mas angkatn wkwkw
1769,fakultas prodi nggih mas
1770,sadhar yg anak didik nya pur wihadi rines budi bowo wkwkwk
1771,nggih mas
1772,mas
1773,belomm sadhar ih aseeeekkk
1774,sadhar tetep wani gendero lurr
1775,list makan luvvv bgt daerah sadhar mrican versi aqu nasi balap samping parkir motor sastra dirty chicks kampus magelangan warmindo gaduh indomaret annisa seafood
1776,sadhar jurus bero
1777,udah regis acara bom ku sadhar kmu
1778,selamat tempuh hidup founding father
1779,enten wae dab ngko normal neh
1780,habis ngisi workshop software sap fe sadhar ngisi workshop fe uajy
1781,tep terbaek wkwkwkk nikah kapel sadhar ajaa wkwkwk
1782,sadhar mba nyaa
1783,why kali temenku yg wisuda yaiya org temenku anak sadhar angkat
1784,kampus sadhar yaolo bu cepetin napa solo nya haha
1785,huhuhu sayang nggak dapet temen pulang sadhar deh mas temu
1786,rem kmrn rabu malam jam an emng celaka sih sadhar tp bawa pistol
1787,sate klathak mak adi sayur asem bagelen empal sambal tras es wawet sabar tengkleng deket sma kui yo enak mie ayam sopo nyono mie ayam bakso supri cedhak sadhar kambing asep gaweanku dewe
1788,concat ramai sarang mahasiswa kampus ugm jangkau kampus ujay sadhar upn ykpn amikom dll go
1789,jamaaaan baheulaaa ho oooh kayane haas gombong wis nikah kro jogja ndisik kuliah nang sadhar smpt krja nang hotel gombong kulon sak urunge pabrik kayu
1790,mehar indus highway qazi arif chowk wat raksha ain motor cycle me takar nateje me ab ghafar surhyo ain sohail sadhar zakhmi isptal muntqil ihsan
1791,siomay shi chan sanata sadhar siomay yg enak sa hidup jogja any thoughts
1792,eh sadhar
1793,anak sadhar mah aja
1794,mburi sadhar
1795,apaka anak sadhar
1796,iya anak sadhar
1797,tau sadhar gamau nyebrang plaza uny muter congcat hidup ribet
1798,beliin sadhar biar km capek masaaak
1799,main yg ogah an chemistry tim yg esmbuhlah karepmu mbah
1800,sadhar jogja
1801,radio uny boys ugm umy uii uajy sadhar ga nih
1802,mahasiswa sadhar sadhar sadharnya sehariharinya sambat sadar mas aik
1803,ken nasi padang tur angkring sadhar bakmi jawa selokan gudeg wawa nasgor papilon nasgor padmanaba chatucha nasi uduk hyperbox shift pagi bpk ayam geprek bu rum gaco dll inti rindu jogja
1804,cah sadhar ton bien ancen durung sadhar njuk sadhar no
1805,cimol sadhar mrican udah bukaaaaaaaaa hwaaaaaa idolaaa
1806,sadhar ngefans beliau dah ngepak ogahin ogah jai trend ginii beliau tulus yg ft uny terna ugm
1807,deket sadhar enak kak
1808,sir september ko meri shop py dakoo hue hy police khamosh tamashai bni hue cctv mein daakoo clear hain please notice
1809,auditorium sadhar bagosss
1810,mundur alon alon mergo sadhar sopo
1811,setu sadhar minggu ugm
1812,kaya gin tuh ngeri sumpah protect aja krna anak sadhar tbtb nge mention wqwq kerja julid
1813,sadhar bener isin mung gulung spaso nak maine isih koyo sepaktakrow kae lo mbah supporter nang kuyo kuyo we isih bakoh bukti nak main bintang luwih apik seko main main bukti
1814,hehe matur suwun mas
1815,sadhar laskar jesuit mataraman wangunnn aydk amdg
1816,lha nggk ngikut sih
1817,rabutuh juara neng trofeo butuh koe munggah liga karo nek iso juara
1818,kangen kopi klotoknya sadhar huhuhu
1819,usd datengin didi kempot acara konser fakultas ngeri ngeri sadhar isine sobat ambyar salah sijine
1820,sadhar serah tanah rival dab
1821,ngadeg jejeg lur
1822,batagor sadhar
1823,lihat kalo anak sadhar bnyk sobat ambyar sadboy
1824,sadar sadar kuliah sadhar
1825,btw anak sasing sadhar
1826,anak sasing sadhar udah uktnya gede tp kelas ccd untung udah pindah gedung
1827,sadhar bgs tu heheh gada
1828,kalo cimol ga sadhar ga
1829,gcp mohon maaf tamu
1830,matur suwun nawak nawak ngalam gusti allah sek bales
1831,lee seung gi mah sadhar mrican sist nek atma keduwuran ho nek putar kaliurangan budhal langsung kabar wes koe sist
1832,untung sanata sadhar normal jaya
1833,terimakasih hubung
1834,sadhar pantau
1835,kenal temen sadhar purwokerto gereja mu
1836,sadhar mbak
1837,tolong dbantu temenku biaya bensin godean sadhar larang
1838,wis kuliah ning sadhar mosok ra sadar kyk koe
1839,hhhhhh maw jd d mu chan tp sadhar jhaa yhaaa sad asdfghjkl ganteng bgd bused pusyink
1840,mbah nggak kalah aja
1841,koe isih ndue main iki eling ora pagermager
1842,koe ki isih ndue ivan pager mu wes bolong ramasyuk
1843,walah ger
1844,lapor pagi kali beli nasi balap rame abiezz samping kampus nyata beneran enak bgtttt nambah nominasi makan endulita daerah sadhar luph pokok
1845,mundur alon alon mergo sadhar sopo mung golek pas ati perih
1846,ajp kokokranch sing neng sadhar wae
1847,psim kelas email yahoo aja
1848,main hati
1849,arak lapen air putih cheers
1850,sarujuk dab introspeksi mawon moga njenengan tular motto rencang laine
1851,yk tolong ikan kado menang almarhum
1852,matur suwun
1853,dukacita moga amal ibadah terima sisi tuhan keluarga tinggal kuat
1854,tetangga mas amikom ykpn unprok mercu buana sadhar uny ugm wkwkwk
1855,ambisi si ambisi sadhar
1856,zuuul dkt sadhar
1857,tularsono jogjaa sadhar tm ga
1858,jebul durung sadhar sekolah
1859,aplikasi nilai sadhar nyata kak
1860,testimoni cah sadhar wkwkwkk sept pas rame demo ilustrasine ngene
1861,emange kudu alumni sadhar sing garap kalender sadhar ihhh bakul jamu jg bisaaaa
1862,ngechat ngumpulin nyali sih emang sape woy sadhar maymun
1863,bajilak keri dewe sadhar hha
1864,udah nih tinggal mampir kantin sadhar
1865,sadhar paing sadhar mrican aja ldr
1866,grup kpop kampus wqwq naq sadhar
1867,event nya sadhar
1868,lembaga bahasa sadhar
1869,mba sadhar tuh univ kece weh aplg english lit nya
1870,sadhar uny nyata gelas kopi ayat
1871,ldr sadhar uny aja udah berat
1872,gak sadhar kak
1873,moga kuat yaa wkkwk sadhar mrican paing aja keluh wkwkk
1874,sadhar football keling ono bang jobir rung tau melu tp sempet dok do posting pro kontra ya mas pro kontra
1875,football mas nama komunitas bangjobir diy kali kopdar nggak tahan kayak
1876,asp geprek bu nanik oseng mercon no ayam gepuk dkt sadhar
1877,plis iki sadhar paing tekan mrican ae wes rekoso
1878,sadhar nak allah suka
1879,ga yg apik gitu nder makan aja rolling beso kopi klothok trus mekdi trus jajan samping sadhar trus ya allah lali
1880,kamo pakboi sadhar wkwk
1881,teruz jawabin pudhieeel nyata ask fm connect twitter yhak sadhar
1882,g khalsa college gurusar sadhar
1883,mksndya apartemen sejahtera yg wrn merah it wkwkw ya lihat dr video beda banget jalan btw gw anak sadhar mrican nih
1884,kentang an yg jual sadhar tuh addictive bgt ga ngerti lg
1885,maap gais numpang mara no orang biar sadhar
1886,sadar yg blm ikhlas denger mantra mantra langsung plek sadar kalo bnyak bkn tau mas kun konser sadhar neng beli tiket nyata mmng so far makasih mas lagu sehat
1887,ofc malemnya langsung tancap gas mercusuar bareng lupa katarsis rehat inget manusia ngga nyalahin and last but not least terimakasihhhh psikologiiii sadhar
1888,apartemen yg deket kampus sadhar mrican si
