,Word,Weight,POS
599,ganti,2.445512875850406,FW
600,maine,2.4357045973167555,FW
601,koko,2.424292016077704,NN
602,yaaa,2.418689965477476,NN
603,timbang,2.417920976885701,NN
604,by,2.415426876787977,FW
605,allah,2.411612678852432,NN
606,cinta,2.41104247491291,VB
607,gpp,2.3982993943579,FW
608,bambang,2.391513494479844,NN
609,macet,2.3890280323380297,JJ
610,asa,2.386001956642878,NN
611,banjit,2.385855362555575,FW
612,kasta,2.3839273139986314,FW
613,masak,2.3795269666639305,FW
614,wani,2.37726035514099,VB
615,bro,2.3769720037890663,FW
616,woi,2.369690802864626,NN
617,gendero,2.3627027250379893,FW
618,nganggo,2.353409027296041,FW
619,juang,2.3529733352679574,FW
620,ho,2.3505530032578577,FW
621,is,2.3491379819267237,FW
622,mulia,2.3480246676051655,NN
623,cuman,2.3423200896576897,NN
624,ilang,2.341025775657551,NN
625,brajamusti,2.336314527918927,RB
626,biru,2.3358054080573756,FW
627,ambil,2.33119997973293,VB
628,siji,2.331095564643649,NN
629,duit,2.3258581614524783,NN
630,ampun,2.320085330112905,SC
631,tpi,2.3099531927306107,NN
632,rektor,2.3085909103299675,FW
633,resmi,2.308295914312226,JJ
634,kosong,2.3040882538567584,VB
635,pinggir,2.300450391478149,NN
636,agustus,2.299804541621424,FW
637,sesuai,2.2992327286883683,JJ
638,tgl,2.29332481971085,VB
639,beliau,2.2922467438676777,FW
640,hukum,2.291531523512761,NN
641,baca,2.290123293333863,NN
642,ig,2.289904203100217,NN
643,bersih,2.2894646375426206,JJ
644,tolak,2.282098207640581,VB
645,kamar,2.2744389525403204,NN
646,nduwe,2.273965353311409,FW
647,september,2.273568527295626,FW
648,msh,2.2720226429552435,FW
649,seberang,2.268961359263597,NN
650,pantau,2.2685819939909138,CC
651,sempet,2.2657529100183305,FW
652,pusat,2.2657218326330595,NN
653,putri,2.261326017914878,NN
654,ringroad,2.260743535127991,NN
655,otw,2.2593988079000074,NN
656,cilok,2.2429781054902005,VB
657,panas,2.2423592412513313,JJ
658,cantik,2.224344073990464,NN
659,nambah,2.223546297469224,VB
660,brp,2.221056942863684,FW
661,kena,2.220688116101304,SC
662,adoh,2.220303572182517,FW
663,persis,2.215981838963363,NN
664,gratis,2.2151955555269156,JJ
665,sembuh,2.2059636080217038,VB
666,plaza,2.202951798467647,VB
667,pgn,2.1985258500431324,NN
668,sosmed,2.1980216457728963,FW
669,putar,2.1961528710270697,IN
670,tanding,2.195129175583434,FW
671,ngomong,2.1937864310088964,FW
672,pss,2.1892332784891755,FW
673,ospek,2.1875596582354992,FW
674,kawan,2.1862895236108275,NN
675,supri,2.1838815523302175,NN
676,tempe,2.1774670228738406,NN
677,fh,2.165441891924485,NN
678,ngene,2.1607191805359207,FW
679,saran,2.1570282406702455,NN
680,jago,2.1565943451839527,NN
681,gonmu,2.156468063243726,FW
682,sekian,2.152652906690343,NN
683,doa,2.1516063194775534,NN
684,santai,2.1503707865882684,NN
685,mangkat,2.149497229240989,FW
686,sebrang,2.1491223881075343,FW
687,and,2.149061233394686,FW
688,hadir,2.1476303143664643,VB
689,english,2.144936544989943,VB
690,sambat,2.143733944395764,FW
691,sabar,2.1434732637640423,FW
692,rantau,2.138718235843425,CC
693,mandi,2.1323444925478103,NN
694,pagar,2.128252031616362,NN
695,alias,2.1255053623453737,NN
696,nyesel,2.1213388091204224,FW
697,knp,2.12064360977278,NN
698,niku,2.1195689777857676,NN
699,hoo,2.114865614679993,NN
700,kosan,2.114483358755177,NN
