,Word,POS
1311,kalo,NN
1312,gel,NN
1313,teh,VB
1314,aya,NN
1315,nu,NN
1316,mijitan,NN
1317,sadhar,NN
1318,pacar,JJ
1319,aja,NN
1320,kaga,NN
1321,uda,VB
1322,mikirin,NN
1323,suwami,PRP
1324,ucla,NN
1325,university,FW
1326,catholic,FW
1327,lor,FW
1328,atmajaya,NN
1329,kampus,NN
1330,mrican,NN
1331,sadhar,NN
1332,jogja,NN
1333,masuk,VB
1334,sadhar,NN
1335,tar,NN
1336,suka,NN
1337,ninggal,JJ
1338,emang,NN
1339,sadhar,NN
1340,kuk,VB
1341,waaaah,NN
1342,sadhar,JJ
1343,sadhar,VB
1344,sih,NN
1345,sadhar,NN
1346,pingsan,NN
1347,percaya,VB
1348,uta,NN
1349,jarang,RB
1350,bawa,VB
1351,lapto,NN
1352,bawa,VB
1353,laptop,NN
1354,pas,NN
1355,jaman,NN
1356,skripsi,NN
1357,sadhar,NN
1358,uts,NN
1359,uas,NN
1360,aja,NN
1361,sistem,NN
1362,nya,NN
1363,cbt,FW
1364,uts,FW
1365,uas,FW
1366,online,FW
1367,kudu,FW
1368,bawa,FW
1369,laptop,FW
1370,yg,FW
1371,bener,FW
1372,kuliah,X
1373,percaya,VB
1374,uta,NN
1375,santai,NN
1376,sadhar,NN
1377,jgn,NN
1378,harap,VB
1379,ku,NN
1380,selow,FW
1381,sungguh,FW
1382,selow,FW
1383,selow,FW
1384,selow,FW
1385,santai,NN
1386,santai,NN
1387,main,JJ
1388,gak,VB
1389,id,NN
1390,maaf,NN
1391,qaqa,NN
1392,mantan,JJ
1393,anak,NN
1394,selatan,NN
1395,sy,FW
1396,gak,FW
1397,sanggup,FW
1398,kalo,FW
1399,ngekos,FW
1400,daerah,NN
1401,sadhar,NN
1402,atma,NN
1403,ukdw,FW
1404,kantong,FW
1405,dalem,FW
1406,id,NN
1407,kos,NN
1408,daerah,NN
1409,demang,NN
1410,aja,NN
1411,anak,NN
1412,swasta,JJ
1413,katolik,NN
1414,sadhar,NN
1415,atma,NN
1416,sma,NN
1417,de,FW
1418,britto,FW
1419,wkwkwkwk,FW
1420,uduk,NN
1421,lurd,NN
1422,ayam,NN
1423,geprek,NN
1424,yoan,NN
1425,mburi,NN
1426,sadhar,FW
1427,smpinge,FW
1428,bu,FW
1429,made,FW
1430,brang,NN
1431,nek,NN
1432,ra,NN
1433,salah,JJ
1434,nama,NN
1435,universitas,NN
1436,perlahan,NN
1437,hancur,NN
1438,senang,NN
1439,moga,SC
1440,sadhar,VB
1441,ttp,NN
1442,istiqomah,NN
1443,jalur,NN
1444,kuliah,NN
1445,sadhar,NN
1446,aja,NN
1447,bu,NN
1448,maafin,NN
1449,kasih,MD
1450,rejeki,VB
1451,negri,NN
1452,up,FW
1453,skg,FW
1454,ganti,FW
1455,dgn,FW
1456,rejeki,FW
1457,yg,FW
1458,syukur,VB
1459,karna,NN
1460,salah,JJ
1461,kuliah,NN
1462,sadhar,NN
1463,masuk,VB
1464,apt,NN
1465,bagus,JJ
1466,jogja,NN
1467,skg,FW
1468,udh,FW
1469,daftar,FW
1470,up,FW
1471,udh,FW
1472,ajar,VB
1473,matang,NN
1474,kuasa,NN
1475,tuhan,NN
1476,kasih,MD
1477,rejeki,VB
1478,sadhar,FW
1479,up,FW
1480,syukur,FW
1481,emg,FW
1482,sekolah,NN
1483,kota,NN
1484,ajar,VB
1485,bahagiain,IN
1486,kalo,NN
1487,doi,NN
1488,ga,NN
1489,sampean,NN
1490,kuliah,NN
1491,tuhan,NN
1492,dengar,VB
1493,doa,NN
1494,skg,NN
1495,fokus,NN
1496,semangat,NN
1497,pintu,NN
1498,gerbang,NN
1499,buka,VB
1500,jalan,NN
1501,lurus,FW
1502,fighting,FW
1503,apt,FW
1504,sadhar,FW
1505,be,FW
1506,nice,FW
