,0
cilik,1.7869182009382434
ngaku,1.7860155180879551
out,1.7851136805104852
kucing,1.7849235748324004
balas,1.7839695681414915
selesai,1.7818234736652094
derby,1.7817409406705933
bosen,1.7792482199868762
kritik,1.7778355986298102
bukane,1.7764527328945485
ban,1.7764194543702914
mending,1.7718268703880953
bae,1.7712978543585693
ibadah,1.7711882310741087
jilbab,1.7674227636550948
ret,1.7673226738817815
blokir,1.766225785298213
keling,1.7599567019800841
puasa,1.7565811896586339
kulyah,1.7528268422426247
tamu,1.752624435251126
harvard,1.7516864870596636
tonton,1.7466610318804077
ngasih,1.7435218870884381
laskar,1.7434479540994192
ribu,1.7405535924921975
ardhito,1.7366999782644243
el,1.7356394207152839
mmtc,1.7317091915194467
rep,1.731368649486281
budaya,1.7302722731917042
peka,1.7294792638301297
keri,1.7281153347867018
aji,1.7255873325750692
lampung,1.7247970886391366
kontra,1.7246675654873234
pantes,1.7220223183163679
pdhl,1.7219463321127462
bantu,1.7196044857696124
toleransi,1.7146508461848293
jer,1.713794036147153
pokok,1.7103270612368706
uang,1.7084453378719626
percaya,1.706302687826021
arep,1.7057201614114366
aman,1.7034342383851266
gara,1.7000434188628202
jenenge,1.6997137792888584
nilai,1.6996919308156198
emg,1.6988339684943514
usia,1.6979636217520877
hayo,1.6949496932717818
home,1.6941187152370507
offside,1.6930352885901616
sound,1.6893094828080795
tweet,1.6858334087799072
yauda,1.681720488388918
mikha,1.680318310148038
kang,1.6770518685351747
blok,1.6768233850563723
ngajak,1.6710549294032533
koq,1.6689122226241997
indo,1.6649388393068485
ndelok,1.6640415641233637
bonus,1.6634225002036795
tbtb,1.6629440962825612
jajal,1.662854009394922
dri,1.6608630144816678
omong,1.6592878850318515
aqu,1.6587131633249448
ijo,1.6532551811448775
ndeso,1.6529985637651132
kadang,1.6500260001891118
saing,1.648914244557181
toke,1.6465471300795875
wakil,1.6463832319678378
colombo,1.6456425682270617
asli,1.6450952797489078
umur,1.6445125544325685
ngapain,1.6430171967011222
kirain,1.6405633525560903
driyarkara,1.6395798985868826
bajilak,1.6394104203214712
surat,1.6368399624686059
latian,1.6356615705359419
suci,1.6325733410224281
pis,1.6315231058662942
tingkat,1.6292161648216517
karepmu,1.6274886124482766
sorry,1.6269593437619103
puri,1.6251811204935118
gereja,1.6247967594593091
pie,1.624431547827389
senang,1.624301884971967
undur,1.623342842498888
maksude,1.621068001061466
humoris,1.619635667965762
inti,1.618975684363253
laku,1.6143016638787484
gusti,1.6118103795347742
nemu,1.6072736999545527
kakehan,1.6048030416525432
gapapa,1.6037936041432
semester,1.6015735875624333
go,1.601425865781874
jomblo,1.6002228317607763
almet,1.5999884978031713
stikes,1.5987287080804777
komunitas,1.5984413712817238
inisiasi,1.598291082561706
selow,1.5981329682215544
kecuali,1.5973333307665731
annisa,1.5969072411669645
wetan,1.5953009077055162
gantung,1.5933723361117311
lor,1.5829351762054675
ruang,1.5828989310955486
pol,1.58194670830134
baris,1.581603600791651
muncul,1.5815809043153704
tugu,1.5811394675496142
jendela,1.5794599343531126
bringas,1.5784516870466825
helm,1.5776942528781719
huhuhu,1.5768219923169762
level,1.5753777757314358
kulon,1.5717641641647104
biaya,1.5714217484228687
maap,1.570655647214652
lokal,1.5680967344177514
nga,1.5674744702287335
ekonomi,1.5669689841431154
online,1.5661938846766443
senior,1.5637403296369123
rusuh,1.5633634690654576
tanah,1.5633268478309716
jaga,1.562974294985498
iseh,1.5589727576061931
yha,1.5585352124273308
ituuu,1.5566484722478338
jumpa,1.556502760736327
ameh,1.5521633686911225
muslim,1.5475601206814842
ana,1.5411743077195843
mirota,1.5407869119129818
calon,1.5382932177148287
amin,1.5377193022351108
sis,1.536001832862821
saudara,1.5359246172794507
kampusjogja,1.5347263385729282
taun,1.5318511383188615
asp,1.5315452699825705
hmm,1.531436363426575
dunia,1.5262312329492596
pripun,1.5231679907906082
mental,1.5212716929515397
not,1.5212189180844369
bukti,1.52109136711218
eec,1.5204767446462846
next,1.519890963444598
pasar,1.5182512101032937
kaki,1.5180928434158902
tembak,1.5172919534481724
ta,1.517013158358909
akutu,1.516955580197541
yayasan,1.5146239652450761
pergi,1.5101773749936669
otak,1.5095825206379585
sobat,1.5090001898491678
tuntut,1.506455261805522
bogor,1.504988133812959
unisa,1.5004712568894927
karang,1.4991231582987574
adi,1.4951467741097644
admin,1.492812210782243
ayok,1.4926747872013495
raiso,1.491390112936259
bos,1.4903698321316663
sampek,1.4885879400057715
jersey,1.4868972646052638
hai,1.482724006536991
oiya,1.4820417739036267
mercubuana,1.4789908045392346
dhar,1.478973413612816
parah,1.478575096806468
nanya,1.4775676685637822
krn,1.476585586360323
mulu,1.4758857954988485
yaaaa,1.475435603374574
sum,1.4695766445371896
hubung,1.468299256130872
he,1.4668447980768486
pothz,1.4663034311576877
realita,1.4661123151353161
wajib,1.463945202635824
kabupaten,1.4582023054519866
jangkau,1.4565291829235216
iyaa,1.4553069757236363
istimewa,1.45374158845267
massa,1.4498638431425486
uga,1.4481278472616799
profesional,1.4449193923099142
oalah,1.4446733056934042
bocah,1.4419089229501951
ikhlas,1.4407150537168463
pkn,1.440710980954828
lemes,1.440660953973791
erwan,1.4402816955905478
mention,1.4385099909414858
lomba,1.4378206931053508
pasang,1.4371469237290722
minat,1.4356327301828287
maki,1.4322576931894435
sampah,1.4310949297193103
lagu,1.4304811760157325
teologi,1.4290231988587097
of,1.423336660990892
meter,1.4232585639436004
nyaman,1.4212149235341545
yes,1.4182913784944262
tertib,1.4180873854397316
pinalti,1.4174626788796898
mudah,1.4141622996369727
dirty,1.4120795279623166
kecewa,1.4112330596536966
njuk,1.410666121010452
minimal,1.4081451020831959
warsa,1.4080971176811408
napa,1.4059136198381035
berkah,1.4043464834965984
kaga,1.4034417296933464
coret,1.3981337055979075
kyk,1.3958460459680657
seru,1.395601913558218
klub,1.394672551006366
official,1.3936054591414844
rektorat,1.3927123296349704
ngeluarin,1.3925670296152273
hih,1.3899257374408631
kesana,1.3897956008648007
mlipir,1.3890700327862526
uda,1.387321518790236
sy,1.3851525611255981
nasgor,1.3849694281231224
dlm,1.3817443370337588
temennya,1.38095789672346
hadeh,1.380209988849083
sasingnya,1.3799589963395968
takon,1.3798592488929975
gawe,1.3773132053774693
munggah,1.3768978232649354
blas,1.3755777337264652
jarang,1.3725921215319081
imbang,1.3663751820384875
kreatif,1.3657407382339255
sita,1.3647753819844515
normal,1.3643161012775549
pijet,1.3638144131575554
malem,1.3597561517431256
langgan,1.3594443510897292
skg,1.358496329471711
salut,1.357988710554553
mbiyen,1.3574829097359749
utama,1.3554363909683762
ngeliat,1.3535233297605673
megah,1.3507885721388468
krna,1.3496479303367632
bnyk,1.3455284353389656
kon,1.3451500250111779
pkk,1.3403659972540707
dhani,1.336850785655276
telur,1.336148428496875
maju,1.3349449933333877
capai,1.3344998139942286
jare,1.3317914132046964
layak,1.3315164526241743
teriak,1.3269859533692572
pliss,1.3267047915895642
soundjogja,1.3267047915895642
soundsystemjogja,1.3267047915895642
sewasoundjogja,1.3267047915895642
rentalsoundsystemjogja,1.3267047915895642
call,1.3267047915895642
rentalsoundjogja,1.3267047915895642
ijin,1.3262002722218396
bego,1.3244248689115798
kepala,1.3239610619428803
reply,1.3238455291904052
wib,1.323524134747191
congcat,1.3235130669119948
tep,1.3211858925463495
fe,1.3198661838573744
sepeda,1.3177601844834883
nggone,1.3175522004476194
duluan,1.3162833483612482
djokovic,1.3156125977426516
cobo,1.3152983800838955
sayap,1.3094691102069493
lintas,1.3094209326403956
brti,1.3081821355551542
olive,1.3058015338347153
natal,1.3037822716173086
proses,1.300187928312925
bom,1.2996263015100031
pgri,1.2983027476725628
renovasi,1.2979911365789214
manah,1.2961640075219905
buah,1.2949706471408682
bkn,1.2944767931876726
